"","V1","V2","time","name"
"192"," 14:13Bjarne Laustsen (S","Spørgeren. Værsgo.","14:13","Pia Kjærsgaard"
"193"," 14:14Formanden (Pia Kjærsgaard","Tak for svaret. Men nu er det jo sådan, at brændt barn skyr ilden. Helt tilbage fra 2001 lovede Venstres daværende leder og statsminister, hr. Anders Fogh Rasmussen, at dagpengene rører man ikke ved, og så ved vi, at man adskillige gange i 00'erne rørte ved dagpengene. Så fandt man på andre forklaringer, der var lige nogle lommer, og så var der det ene og det andet og det tredje og supplerende dagpenge, altså alt muligt, der skulle gøres noget ved. Nu står vi i nøjagtig den samme situation, altså at Venstres oppositionsleder sagde et før valget, og at finansministeren nu efterfølgende, selv om vi har lavet en aftale – og det anerkender jeg, og det står vi bag ved – alligevel kommer og siger til Avisen, at det ikke duer med de unges dagpenge, og at dem bliver man nødt til at skære i. Og Venstres politiske ordfører har jo sagt nogenlunde det samme. Så der er jo grund til at være på vagt her, og derfor kan begge dele ikke være rigtige. Har man planer om det, eller har man ikke?","14:14","Bjarne Laustsen"
"194"," 14:14Beskæftigelsesministeren (Troels Lund Poulsen","Værsgo.","14:14","Pia Kjærsgaard"
"195"," 14:15Formanden (Pia Kjærsgaard","Jeg har en enorm respekt for hr. Bjarne Laustsen og ikke mindst den lange parlamentariske erfaring, hr. Bjarne Laustsen har, og derfor er han jo også, kan man sige, ekspert i hele spørgsmålet om, at brændt barn skyr ilden.Når det så er sagt, kan jeg jo sige, at vi som regering – med opbakning fra flere partier – har lagt op til at lave den her justering, som vi lavede i fællesskab for 2 år siden, men vel at mærke en justering, der var med til at forstærke dagpengesystemet efter års debat under den tidligere regering, som havde meget, meget svært ved at få lavet justeringer på dagpengeområdet. Og det skal jeg slet ikke blande mig i. Men jeg noterer bare, at vi lavede en bred politisk aftale, som jeg bakker varmt op om.","14:15","Troels Lund Poulsen"
"196"," 14:15Bjarne Laustsen (S","Værsgo til hr. Bjarne Laustsen.","14:15","Pia Kjærsgaard"
"197"," 14:16Formanden (Pia Kjærsgaard","Nu er der mange forskellige årsager til, om folk er arbejdsløse, eller om de kan få et job; det har bl.a. noget med konjunkturerne at gøre. Men hvis vi også skal hjælpe erhvervslivet, er det vigtigt, at de også har de rigtige kompetencer og uddannelser, og det er derfor, det er interessant, når man er fra Venstre og siger: Vi motiverer ikke de unge på den rigtige måde. Hvad ligger der i det? Vi giver folk en uddannelse, og så er det sådan set meningen, de skal finde et arbejde, men hvis ikke de kan det med det samme, har vi nogle aftaler om dimittend, arbejdsløshed og dagpenge med hensyn til niveau, tidsperiode og det hele. Er det ikke godt nok, som det er? Betyder det, at Venstre ikke står ved den aftale, som man har lavet? Det gør vi, for det er en væsentlig forudsætning for, at de unge kan komme ud på arbejdsmarkedet.","14:16","Bjarne Laustsen"
"198"," 14:16Beskæftigelsesministeren (Troels Lund Poulsen","Tak. Værsgo til ministeren.","14:16","Pia Kjærsgaard"
"199"," 14:16Formanden (Pia Kjærsgaard","Generelt skal man være glad, når partier står bag de aftaler, de indgår, og ikke mindst Socialdemokratiet, men min erfaring er nu også, at Socialdemokratiet er et ansvarligt parti, som jo har været præget af at have haft regeringsmagten, så derfor skal man glæde sig over det. Det, der er behov for nu, er, at vi forstærker indsatsen for, at flest mulige mennesker bliver en del af de økonomisk set enormt gunstige tider, vi har, og hvis vi gør det, sikrer vi også, at dem, der ellers ville have svært ved at fastholde en tilknytning til arbejdsmarkedet, får nogle bedre vilkår. Og ikke mindst de unge, de nyuddannede, skal jo også benytte de her lejligheder, der bliver skabt, til at gå ud på vores arbejdsmarked og få et job, og det er sådan set det, der er min vigtigste opgave, nemlig at sikre, at flest mulige mennesker har et arbejde.","14:16","Troels Lund Poulsen"
"200"," 14:16Bjarne Laustsen (S","Tak. Hr. Bjarne Laustsen.","14:16","Pia Kjærsgaard"
"201"," 14:17Formanden (Pia Kjærsgaard","Tak. Vi er jo helt enige i, at de unge mennesker skal have et arbejde, ingen tvivl om det. Men det, der er interessant, er – og det vil jeg gerne høre om beskæftigelsesministeren er enig i – om man så på baggrund af det her kan konkludere, at vi selvfølgelig skal motivere, give dem uddannelse, opfølgning, og at jobcentrene skal gøre det mest formidable, de kan. Men det handler altså ikke om at skære i dagpengene. Alt det andet om at gøre en forstærket indsats for at få de unge i arbejde kan vi sagtens blive enige om, men det handler ikke om at skære i dagpengene, vel?","14:17","Bjarne Laustsen"
"202"," 14:17Beskæftigelsesministeren (Troels Lund Poulsen","Tak. Sidste svar.","14:17","Pia Kjærsgaard"
"203"," 14:17Formanden (Pia Kjærsgaard","Det, som det som beskæftigelsesminister handler om, er at sikre, at flest mulige mennesker bliver en del af det arbejdende fællesskab, for det er med til at gøre, at der er flere mennesker til at løfte den byrde, vi har, som jo er en økonomisk byrde, der handler om at drive det her velfærdssamfund – et velfærdssamfund, som Venstre bekender sig til, men som også har brug for, at flest mulige mennesker arbejde. Det tror jeg også spørgeren er enig med mig i.","14:17","Troels Lund Poulsen"
"204"," 14:17Spm. nr. S 24913) Til udlændinge- og integrationsministeren af:Sofie Carsten Nielsen (RV","Tak. Så er spørgsmålet afsluttet. Det næste spørgsmål er til udlændinge- og integrationsministeren af fru Sofie Carsten Nielsen, Det Radikale Venstre.","14:17","Pia Kjærsgaard"
"206"," 14:17Sofie Carsten Nielsen (RV","Værsgo, spørgsmålet kan læses op.","14:17","Sofie Carsten Nielsen"
"207"," 14:18Formanden (Pia Kjærsgaard","Tak for det. Agter ministeren at iværksætte hastelovgivning, så forskere som Brooke Harrington og andre personer i lignende situationer ikke straffes for at holde oplæg eller på anden måde videreformidle deres forskning uden for universiteterne?","14:18","Sofie Carsten Nielsen"
"208"," 14:18Udlændinge- og integrationsministeren (Inger Støjberg","Værsgo til ministeren.","14:18","Pia Kjærsgaard"
"209"," 14:19Formanden (Pia Kjærsgaard","Ja, jeg har jo sådan set allerede via de skriftlige svar, der er sendt til spørgeren, besvaret det her spørgsmål, men jeg gentager det gerne. Regeringen vil ændre reglerne, fordi de nuværende regler for bibeskæftigelse er for ufleksible, og vores regler for udenlandsk arbejdskraft skal være mere fleksible og mindre bureaukratiske. Hvis man ser på de regler, vi har nu, så går de jo langt, langt tilbage i tiden, mig bekendt helt tilbage til 1980'erne, og derfor er tiden også kommet til at se dem mere efter i sømmene. Det betyder så også, at vi arbejder på et forslag, som vil give et mere tidssvarende regelsæt, og det er min helt klare overbevisning, at jeg vil kunne indkalde partierne inden jul.","14:19","Inger Støjberg"
"210"," 14:19Sofie Carsten Nielsen (RV","Værsgo, fru Sofie Carsten Nielsen.","14:19","Pia Kjærsgaard"
"211"," 14:20Formanden (Pia Kjærsgaard","Tak for det. Det vil jeg gerne kvittere for og også for det skriftlige svar, som jeg fik i går eftermiddag. Det er rigtig, rigtig dejligt, at regeringen har tænkt sig at iværksætte dette hurtigt. Er ministeren så enig i – for der er jo også en politisk udveksling her – at den nuværende lovgivning direkte modarbejder regeringens og et flertals intentioner? Vi er blevet enige om en erhvervspakke, f.eks., der handler om at styrke danske forskningsinstitutioners muligheder for at tiltrække og fastholde højt kvalificeret forsknings- og udviklingsmedarbejdere fra udlandet. Er ministeren enig i det? Altså med andre ord, at det er helt tak, sådan som det fungerer nu?","14:20","Sofie Carsten Nielsen"
"212"," 14:20Udlændinge- og integrationsministeren (Inger Støjberg","Værsgo til ministeren.","14:20","Pia Kjærsgaard"
"213"," 14:20Formanden (Pia Kjærsgaard","Hvis jeg ikke var enig i det, så vil jeg sandsynligvis jo ikke ændre reglerne, så ja, jeg er enig. Man må jo også bare sige, at når man har med lovgivning at gøre, der stammer tilbage fra en gang i 1980'erne, så er der noget registersamkøring, der kan gøre, at det først er nu, at det rigtigt kommer til at give udslag, men vi må ærligt vedgå, at når reglerne er så gamle, at de stammer fra helt tilbage i 1980'erne, så er det nok også tid til at få kigget på dem. Derfor kan jeg sådan set bare svare med et ja, jeg er enig.","14:20","Inger Støjberg"
"214"," 14:20Sofie Carsten Nielsen (RV","Værsgo.","14:20","Pia Kjærsgaard"
"215"," 14:21Formanden (Pia Kjærsgaard","Det er rigtig skønt. Der er jo ikke uddelt bøder siden 1980'erne, så havde regeringen og regeringerne i den tid forhåbentlig stoppet det. Ministeren giver udtryk for, at der bliver indkaldt inden jul. Hvilken tidshorisont kan vi så se frem til i forhold til at få ændret reglerne, og kan ministeren uddybe, hvad det betyder for dem, der har fået uddelt bøder? Hvad det betyder f.eks. for DTU, som senest i dag har fået uddelt en bøde på 60.000 kr. for at bruge den eneste og den allerdygtigste censor, vi har i Danmark, en mexicansk forsker, der på det tidspunkt var ansat på SDU? Hvad betyder det for dem, der allerede har fået bøder?","14:21","Sofie Carsten Nielsen"
"216"," 14:21Udlændinge- og integrationsministeren (Inger Støjberg","Værsgo til ministeren.","14:21","Pia Kjærsgaard"
"217"," 14:22Formanden (Pia Kjærsgaard","Jeg kan i hvert fald sige med hensyn til tidsperspektivet, at jeg som sagt håber at kunne indkalde partierne inden jul, og så må vi se, om vi på en eller enden måde kan få en lovgivning igennem Folketinget hurtigt. Det kræver jo noget fleksibilitet fra alle sider, og det kræver jo altså også, at vi bliver enige om, hvilken lovgivning der så skal lægges frem.Med hensyn til de sager, der allerede er rejst, så er sagerne nu rejst, og de må jo nødvendigvis gå deres gang. Jeg må jo ikke gå ind og intervenere i det, så tror jeg nok, at jeg ikke ville slippe med et onsdagsspørgsmål fra fru Sofie Carsten Nielsen. Så tror jeg, at der ville komme andre boller på suppen, hvis jeg på den måde begyndte at ændre på tingene, og derfor mener jeg bestemt også, at det er vigtigt at få det her gjort hurtigst muligt.","14:22","Inger Støjberg"
"218"," 14:22Sofie Carsten Nielsen (RV","Værsgo, sidste spørgsmål.","14:22","Pia Kjærsgaard"
"219"," 14:22Formanden (Pia Kjærsgaard","Tak for det. Jeg vil gerne kvittere for, at det her kommer til at ske hurtigst muligt. Fra radikal side er vi helt indstillet på hastelovgivning. Hvis det nogen sinde bliver relevant, så er det da nu at det er det. Der er allerede gået alt for lang tid. Der er blevet uddelt bøder i 1 ½ år, og derfor kvitterer jeg for, at der nu sker noget. Jeg håber, det kan få betydning for både de uddannelses- og forskningsinstitutioner og de forskere og alle de andre personer, som helt meningsløst er omfattet af det her. Jeg håber, at vi kan komme til at gøre det hurtigst muligt.","14:22","Sofie Carsten Nielsen"
"220"," 14:22Udlændinge- og integrationsministeren (Inger Støjberg","Tak for det. Tak til .., næh, der er lige et svar. Værsgo til ministeren.","14:22","Pia Kjærsgaard"
"221"," 14:23Formanden (Pia Kjærsgaard","Nu siger fru Sofie Carsten Nielsen, at hvis der er et tidspunkt, hvor det da i hvert fald er nødvendigt med en hastelovgivning, så er det nu. Der kunne jo være andre politiske sager, hvor der er andre partier, der ser anderledes på det. Det håber jeg så at fru Sofie Carsten Nielsen også husker på, når den til enhver tid siddende regering måtte komme med ønsket om en hastelovgivning, for det kan der jo ses på gennem forskellige briller. Jeg vil nu sige, at de gange, hvor vi har benyttet os af hastelovgivning – og det har vi jo nogle gange – på udlændingeområdet, også i min tid, så har jeg ment, at det har været relevant hver gang.","14:23","Inger Støjberg"
"222"," 14:23Spm. nr. S 25614) Til udlændinge- og integrationsministeren af:Peter Kofod Poulsen (DF","Tak. Og så er det slut på det her spørgsmål. Der er et nyt spørgsmål til udlændinge- og integrationsministeren. Hr. Peter Kofod Poulsen, Dansk Folkeparti.","14:23","Pia Kjærsgaard"
"224"," 14:23Peter Kofod Poulsen (DF","Værsgo til at læse spørgsmålet op.","14:23","Peter Kofod Poulsen"
"225"," 14:23Formanden (Pia Kjærsgaard","Tak for det: Mener ministeren, der er styr på udlændingeområdet?","14:23","Peter Kofod Poulsen"
"226"," 14:23Udlændinge- og integrationsministeren (Inger Støjberg","Ministeren.","14:23","Pia Kjærsgaard"
"227"," 14:25Formanden (Pia Kjærsgaard","Da vi overtog ansvaret for udlændingeområdet fra SR-regeringen, var tilstrømningen af asylansøgere historisk høj, og derfor stod Danmark også over for betydelige udfordringer. Jeg vil bare lige nævne, at i 2015 fik vi godt 21.000 asylansøgere til Danmark, og i år er tallet indtil videre kun ca. 3.150. Det vil altså sige, at tilstrømningen er faldet markant.Derfor er jeg også langt, langt hen ad vejen meget tilfreds med de resultater, vi har opnået. Regeringen har jo gennemført 64 stramninger på udlændingeområdet. De var alle sammen nødvendige, også for at få ryddet op i det morads, som vi overtog, og de 64 stramninger har vi jo heldigvis gennemført sammen med Dansk Folkeparti. Jeg mener nok, at man kan sige, at de 64 stramninger, som vi har gennemført, alle sammen har haft til formål både at få rettet op på udlændingeområdet, men jo også at få sikret os bedst muligt over for den fremtidige udfordring, for der er jo ingen tvivl om, at indvandringen, om det så er på den ene eller den anden måde – via familiesammenføring eller via asyltilstrømningen – stadig væk vil kunne presse Danmark. Derfor har det været nødvendigt at gennemføre de her mange stramninger.Det har som sagt heldigvis været sammen med Dansk Folkeparti, og det har jeg været meget tilfreds med, for jeg synes rent faktisk, at vi har et rigtig godt samarbejde. Det ændrer ikke på, at der jo stadig væk er et stykke vej at gå, og jeg hører også jævnligt, Dansk Folkeparti har ønsker om opstramninger på udlændingeområdet.","14:25","Inger Støjberg"
"228"," 14:25Peter Kofod Poulsen (DF","Værsgo til spørgeren, hr. Peter Kofod Poulsen.","14:25","Pia Kjærsgaard"
"229"," 14:27Formanden (Pia Kjærsgaard","Tak for det, og tak for besvarelsen. Hvis man i de her år kaster et blik ud over Danmark, er det jo helt tydeligt, at det er et Danmark, der ændrer betydelig karakter – ikke til det bedre, ikke til det rigere, ikke til det friere, men det er et Danmark, der er ved at udvikle sig i en katastrofal retning. Det samme er ved at ske i resten af Vesteuropa med parallelsamfund, der skyder op, og man etablerer egne måder at løse problemerne på. Så sent som i dag hørte jeg, at man har lavet en eller anden form for våbenhvile, fredsmægling, mellem nogle bander i Aarhusområdet, og at det er foregået i Grimhøjmoskeen, altså i den moské, som vi fra Dansk Folkepartis side gerne ser jævnet med jorden, hvilket er noget, jeg kan forstå ministeren er enig i på Facebook, men ikke i Folketingssalen, når det kommer til for alvor at gøre noget ved problemerne.Men vi er ved at udvikle os i en retning, hvor islamiske skikke og kulturer fra Mellemøsten og Afrika vinder indpas i små områder og presser Danmark og danskheden til side. Det synes jeg simpelt hen er tragisk og katastrofalt. Hvis man vil vide, hvordan fremtiden er, hvis den kurs fortsætter, kan man kigge over sundet til Sverige og se, hvor ødelæggende det er for ethvert velfungerende samfund. Det er simpelt hen dybt, dybt deprimerende.Jeg synes ikke, at supertankeren sejler i den rigtige retning. Jo, jo, farten er skruet ned ved hjælp af de udlændingestramninger, der er lavet, men man har ikke for alvor ændret kurs. Det er jo dejligt, at tilstrømningen er faldet, siden den tidligere regering tabte valget. Men det, det jo også handler om, er at få sendt folk tilbage, for folk skal jo ikke være her på sigt. Derfor vil jeg bare spørge regeringen: Hvorfor er man så langsommelig i forhold til at sikre hjemsendelse af folk, der burde være med til solidarisk at bygge deres eget land op igen? Hvorfor er det noget, som regeringen ikke rigtig har interesse i at gå i gang med?","14:27","Peter Kofod Poulsen"
"230"," 14:27Udlændinge- og integrationsministeren (Inger Støjberg","Værsgo til ministeren.","14:27","Pia Kjærsgaard"
"231"," 14:28Formanden (Pia Kjærsgaard","Jeg kan sige, at regeringen og jeg er overordentlig fokuseret på at få de mennesker sendt hjem igen, der ikke har ret til at være her i Danmark. Og jeg mener, at det er helt rigtigt set, at man jo som flygtning kun skal være her lige så længe, som man har behov for beskyttelse. Når man ikke længere har behov for beskyttelse, skal man vende hjem, og så skal man genopbygge sit land. Det er i øvrigt også sådan, som vi alle ved, at det er de stærkeste, der kommer her til landet, så det er også dem, der skal hjem og bidrage til genopbygningen af deres respektive lande. Så jeg er helt enig i fokuset omkring hjemsendelse.","14:28","Inger Støjberg"
"232"," 14:28Peter Kofod Poulsen (DF","Værsgo til hr. Peter Kofod Poulsen.","14:28","Pia Kjærsgaard"
"233"," 14:29Formanden (Pia Kjærsgaard","Så mangler vi bare, at der for alvor sker noget. Jeg håber jo, at når ministeren og jeg står over for hinanden engang i fremtiden, handler det ikke om, om tilstrømningen falder markant, men handler om, at nettotallet i Danmark falder markant – at der altså kommer flere ud, end der kommer ind, fordi vi gerne vil have mindre indvandring, særlig fra en stribe forskellige lande, for vi jo ved, at der er en lige linje fra en slap udlændingepolitik til massive integrationsproblemer og til massive svigt og problemer i nogle parallelsamfund, hvor Danmark bare er sat ud på et sidespor. Så jeg kunne godt tænke mig at høre ministerens kommentar til, om vi ikke kunne lave om på det og fokusere på nettotallet, altså samlet se på, hvor mange der ryger ud, og hvor mange der kommer ind.","14:29","Peter Kofod Poulsen"
"234"," 14:29Udlændinge- og integrationsministeren (Inger Støjberg","Værsgo, ministeren.","14:29","Pia Kjærsgaard"
"235"," 14:30Formanden (Pia Kjærsgaard","Det er jo tal, som man umiddelbart kan slå op. Jeg vil sige, at det er helt afgørende, at man bliver sendt hjem igen, når man ikke længere har brug for beskyttelse – og det er jo ikke bare på grund af det danske samfund, men jo netop også for at få genopbygget de lande, de kommer fra. Så er jeg jo fuldstændig enig i, at der skal gøres noget ved parallelsamfundene. Det er jo også derfor, at regeringen arbejder intenst på at komme med forslag til at gøre op med parallelsamfundene. Og jeg mener, at hr. Peter Kofod har fuldstændig ret i, at et eksempel på parallelsamfund i fuldt flor er, når man løser bandekonflikter eller forsøger at løse bandekonflikter via imamer og i moskeer. I Danmark løser vi ikke bandekonflikter eller anden kriminalitet via imamer og i moskeer. Det gør vi via politiet.","14:30","Inger Støjberg"
"236"," 14:30Peter Kofod Poulsen (DF","Tak. Det sidste spørgsmål, værsgo.","14:30","Pia Kjærsgaard"
"237"," 14:30Formanden (Pia Kjærsgaard","Sådan er det jo desværre bare ikke. Der er et nyt eksempel for Aarhus på, at det er Grimhøjmoskeen, der er på banen. Så sådan er det jo desværre ikke mere. Sådan var det måske for 5-10 år siden, men det er slut i dag, og det er sluttet på vores vagt. Så mit sidste spørgsmål er i forhold til Grimhøjmoskeen: Vil ministeren eventuelt sammen med os vedtage en beslutning her i Folketinget om, at vi jævner den med jorden?","14:30","Peter Kofod Poulsen"
"238"," 14:30Udlændinge- og integrationsministeren (Inger Støjberg","Værsgo.","14:30","Pia Kjærsgaard"
"239"," 14:30Formanden (Pia Kjærsgaard","Jeg så meget gerne Grimhøjmoskeen væk fra jordens overflade. Problemet er, at de mennesker, der frekventerer Grimhøjmoskeen, jo blot vil flytte to gader hen og ned i en kælder, hvor der overhovedet ikke er styr på det. Vi bliver jo nødt til at forholde os til det og til, hvad vi gør ved den situation. Men det skal ikke være sådan i Danmark, at konflikter og kriminalitet løses via imamer og i moskeer. Det er myndighederne, og her tænker jeg jo specielt på politiet, der skal løse den slags.","14:30","Inger Støjberg"
"240"," 14:31Spm. nr. S 25915) Til udlændinge- og integrationsministeren af:Karina Due (DF) (medspørger: Peter Kofod Poulsen (DF)","Tak for det. Spørgsmålet er sluttet.Der er et nyt spørgsmål til udlændinge- og integrationsministeren af fru Karina Due, Dansk Folkeparti. Og der er lidt senere en medspørger, hr. Peter Kofod Poulsen, Dansk Folkeparti.","14:31","Pia Kjærsgaard"
"242"," 14:31Karina Due (DF","Værsgo.","14:31","Karina Due"
"243"," 14:31Formanden (Pia Kjærsgaard","Tak, fru formand. Anser ministeren det som en succes som integrationsminister, når der bliver indført et utal af muslimske særhensyn i kommunerne?","14:31","Karina Due"
"244"," 14:31Udlændinge- og integrationsministeren (Inger Støjberg","Ministeren.","14:31","Pia Kjærsgaard"
"245"," 14:33Tredje næstformand (Christian Juhl","Nej, det ser jeg ikke som noget godt. Jeg tror, at min holdning er velkendt; om ikke andet, så fordi det er, tror jeg, tredje uge i træk, vi står og diskuterer præcis det samme spørgsmål her.Vi har i årtier – og det er ligegyldigt, hvilken regering eller hvilken farve regeringen har haft – svigtet, mener jeg. Integrationen i Danmark er jo slået fejl, og vi skal have gjort op med den berøringsangst, som jeg mener der har hersket i Danmark i alt for mange år.For mig handler det netop ikke om, at vi hver især bøjer os lidt mod hinanden, og så mødes vi et eller andet sted på midten. For mig handler det om, at når man kommer til Danmark, når man bor her og lever her, jamen så skal man indordne sig de traditioner og regler og skikke, som vi har her. Man må dyrke den gud, man vil – alt det, man vil – bare man ikke kræver særhensyn af andre.Man må jo uden tvivl indrette sig efter vores traditioner og værdisæt omkring ytringsfrihed. Her kan man sige, hvad man vil; man kan mene, hvad man vil; man kan sågar også tegne lige præcis, hvad man vil; oven i købet kan man nogle gange få det trykt i avisen og også vist på et museum i ny og næ – ikke altid, men nogle gange. Og her i landet er der fuldstændig ligestilling mellem kønnene, og det skal man indrette sig efter.Det må aldrig nogen sinde være sådan, at et mindretal kan kræve, at der er ting, der skal ændres, og at man dermed kommer til at dominere institutioner eller svømmehaller eller andet.Så nej, jeg mener ikke, at det på nogen måder er en succes, når vi ser, at der bliver taget særhensyn rundt omkring.","14:33","Inger Støjberg"
"246"," 14:33Karina Due (DF","Spørgeren.","14:33","Christian Juhl"
"247"," 14:33Tredje næstformand (Christian Juhl","Ja, så er det jo, at kæden hopper fuldstændig af for mig, for hvis det er sådan, at ministeren selv indrømmer, at vores integration i dag ikke er nogen succes, hvorfor vil ministeren så ikke være med til at gøre noget? Ministeren siger alle de rigtige ting, har alle de rigtige holdninger, men når det kommer til at lovgive, bakker ministeren ud. Det forstår jeg simpelt hen ikke.Altså det her med at lade alting være op til det lokale, kommunalbestyrelse osv. ser vi jo ikke virker. Det har aldrig virket, og det virker heller ikke i dag. Hvornår begynder vi at tage skeen i den anden hånd og gør noget, som rent faktisk kunne risikere at virke?","14:33","Karina Due"
"248"," 14:33Udlændinge- og integrationsministeren (Inger Støjberg","Ministeren.","14:33","Christian Juhl"
"249"," 14:34Tredje næstformand (Christian Juhl","Altså, jeg mener ikke, kæden hopper af – vi er bare uenige om, hvordan vi bedst når hen til målet. Vi er ikke uenige om målet, ikke en millimeter uenige om målet. Men jeg mener rent faktisk, at vi står os bedst ved, at det er hver enkelt institution, hver enkelt forælder, lærer, elev, der skal tage et ansvar for, at vi netop står på det værdisæt, som generationer før os har lagt her i Danmark.Jeg mener, at hvis man gennemfører lovgivning, vil man kunne skubbe ansvaret fra sig og pege ind på Christiansborg og sige, at det er noget, nogle andre har bestemt. Jeg mener rent faktisk, at forsvaret for de danske værdier, værdisæt og traditioner er stærkest, hvis vi hver især tager det på os.","14:34","Inger Støjberg"
"250"," 14:34Karina Due (DF","Spørgeren.","14:34","Christian Juhl"
"251"," 14:35Tredje næstformand (Christian Juhl","Nu er ministeren jo ligesom den allerøverste ansvarlige for det her område i hele Danmark, og vi har set et integrationsområde, som ikke har virket, uanset hvor mange år vi kigger tilbage. Det har aldrig virket. Vi har muligheden for at lave om her, og så har man berøringsangst netop for, at folk skal komme og sige: Jamen det er dem inde på Christiansborg, der har bestemt det.Vi vil gerne, for det er rent faktisk derfor, vi sidder herinde. Hvorfor vil ministeren ikke være med?","14:35","Karina Due"
"252"," 14:35Udlændinge- og integrationsministeren (Inger Støjberg","Ministeren.","14:35","Christian Juhl"
"253"," 14:36Tredje næstformand (Christian Juhl","Jeg håber også, at fru Karina Due også mener, at hvis man sidder i en kommunalbestyrelse, har man et ansvar for de kommunale institutioner, og at man, hvis man er leder af f.eks. en børnehave, også har et ansvar for den børnehave, man er leder af. Jeg mener blot, at forsvaret for et dansk værdisæt og danske traditioner står bedst, hvis det er noget, vi hver især påtager os.Jeg er godt klar over, at det kan være en svær diskussion at tage rundtomkring, og jeg vil heller ikke afvise, at man på et tidspunkt – det har jeg også sagt tidligere – kan nå derhen, hvor man kan blive tvunget til at indføre lovgivning. Men jeg mener ikke, at det vil være det bedste. Jeg mener, det bedste er, at vi hver især påtager os det her ansvar.","14:36","Inger Støjberg"
"254"," 14:36Peter Kofod Poulsen (DF","Så går vi over til medspørgeren, hr. Peter Kofod Poulsen, Dansk Folkeparti.","14:36","Christian Juhl"
"255"," 14:37Tredje næstformand (Christian Juhl","Jeg synes, det mest logiske ville være, at det var Folketinget, der påtog sig ansvaret for det, der foregår i vores land. Det må altså være sådan, at der er en ensretning, og at der er en lovgivning, sådan at uanset om man befinder sig på Nørrebro, eller man befinder sig et hvilket som helst andet sted i det her land, er det selvfølgelig danske værdier, der er i højsædet. Det må vi jo stå på mål for.Jeg har måske mere en kommentar end et spørgsmål til ministeren, for jeg kunne godt savne, at den danske regering i virkeligheden prioriterede det, der er vigtigt, nemlig vores kultur og vores værdier, frem for hele tiden at tage nogle svulstige, flygtige menneskerettigheder i forsvar og bruge dem som hovedargumentation. Det må da være vores tusindårige kultur, der går forud for de her sådan relativt nyere ting. Det er da danskheden og Danmark, der er det vigtige.Jeg må sige, at jeg bare ærgrer mig over, at den danske regering ikke har den samme modstandskraft over for de her ting som f.eks. den polske eller den ungarske regering, der jo virkelig viser et europæisk lederskab i det her spørgsmål.","14:37","Peter Kofod Poulsen"
"256"," 14:37Udlændinge- og integrationsministeren (Inger Støjberg","Ministeren.","14:37","Christian Juhl"
"257"," 14:37Tredje næstformand (Christian Juhl","Jeg vil sige det sådan, at når hr. Peter Kofod Poulsen siger, at det er tusindårige traditioner og en tusindårig historie, så er det jo ikke noget, regeringer har skabt. Det er noget, danskerne har skabt, og derfor mener jeg rent faktisk også, det er uhyre vigtigt, at vi hver især netop står som et forsvar for det værdisæt, den kultur og den historie, som vi har. Det er noget, danskerne har skabt. Det er ikke noget, regeringer har skabt.","14:37","Inger Støjberg"
"258"," 14:37Peter Kofod Poulsen (DF","Spørgeren.","14:37","Christian Juhl"
"259"," 14:38Tredje næstformand (Christian Juhl","Næh, men det er regeringen, der må forsvare det. Det er Folketinget, der må forsvare det. Og vi ser jo bare ikke det, som ministeren giver udtryk for i dag. Altså, kig ud ad vinduet, se på Danmark. Der er vi bare i en situation, hvor lige præcis det her med diskussionen og modstandskraften presser danskheden væk. Det er der, hvor Danmark forsvinder, hvor danske madtraditioner ryger ud af børnehaverne, hvor hensyn til andre kulturer og andre skikke er med til at presse Danmark ud. Det er jo ikke noget, man bare kan se på.","14:38","Peter Kofod Poulsen"
"260"," 14:38Udlændinge- og integrationsministeren (Inger Støjberg","Ministeren.","14:38","Christian Juhl"
"261"," 14:38Tredje næstformand (Christian Juhl","Jeg mener ikke, at det alene er regeringen eller Folketinget, der skal være et forsvar for danske traditioner, dansk historie og et dansk værdisæt. Det mener jeg der påhviler hver enkelt af os et ansvar for.","14:38","Inger Støjberg"
"262"," 14:38Karina Due (DF","Så skal vi tilbage til hovedspørgeren, fru Karina Due. Værsgo.","14:38","Christian Juhl"
"263"," 14:39Tredje næstformand (Christian Juhl","Tak. Jeg tænker lidt på, at da vi havde det forrige spørgsmål fra Peter Kofod Poulsen, udtalte ministeren, at Grimhøjmoskeen så ministeren gerne jævnet med jorden. Der kommer også en masse udsagn under det her spørgsmål, og et eller andet sted kunne jeg godt tænke mig at høre: Taler ministeren som minister eller som privatperson med den holdning? Og hvis det er sådan, at vi kommer med et lovforslag om at få jævnet Grimhøjmoskeen med jorden, vil ministeren så stemme for?","14:39","Karina Due"
"264"," 14:39Udlændinge- og integrationsministeren (Inger Støjberg","Ministeren.","14:39","Christian Juhl"
"265"," 14:39Tredje næstformand (Christian Juhl","Nej, det kommer jeg ikke til, for jeg har jo netop sagt, at jeg også godt kunne ønske, at Grimhøjmoskeen blev jævnet med jorden. Problemet er bare, at de mennesker, der frekventerer moskeen, stadig væk vil have de samme holdninger. Holdninger ligger jo ikke mursten, holdninger ligger i mennesker. Og derfor vil de mennesker fortsat have præcis de samme holdninger, og de vil dyrke præcis de samme holdninger, måske bare lige to gader længere væk.","14:39","Inger Støjberg"
