"","V1","V2","time","name"
"295"," 15:23
    
      Alex Ahrendtsen (DF","
    Tak for det. Hr. Alex Ahrendtsen har en kort bemærkning.
    ","15:23","Christian Juhl"
"296"," 15:24
    
      Tredje næstformand (Christian Juhl","
    Jeg vil gerne takke hr. Jacob Mark for hans åbenhed. Jeg og Dansk Folkeparti er rede til at lytte til SF og selvfølgelig også til Socialdemokraterne, som har bakket op om forslaget, under udvalgsbehandlingen, og hvis det så medfører, at ministeren synes, det er en god idé, at vi kigger på det sammen, så er vi også rede til det.
    Med hensyn til kriterierne er det jo sådan, at vi skriver: »F.eks. kan følgende kriterier indgå i vurderingen«. Det er bare nogle forslag. Det er ikke noget, som er klippefast. Vi vil bare have en vurdering, der sikrer integration, når der er så mange elever med udenlandsk baggrund på en friskole.
    Kan jeg så med disse kommentarer konkludere, at SF egentlig synes, at der er elementer i det her forslag, som er så gode, at vi faktisk kan arbejde videre med det og forhåbentlig nå frem til et flertal eller en enighed, der gør, at vi kan få nogle kriterier, der styrker integrationen ude på friskolerne? Er det rigtigt forstået?
    ","15:24","Alex Ahrendtsen"
"297"," 15:24
    
      Jacob Mark (SF","
    Ordføreren.
    ","15:24","Christian Juhl"
"298"," 15:25
    
      Tredje næstformand (Christian Juhl","
    Jeg kan ikke på nuværende tidspunkt sige, om vi ender med at støtte det, for det kommer an på, hvordan det ser ud. Men jeg vil faktisk sige, at jeg var meget positivt overrasket, da jeg så det her forslag og fik læst det igennem. For den debat, der kørte i sommer, var bare om at lukke alle muslimske friskoler, nærmest på grund af deres værdigrundlag, og hvis mere end halvdelen af alle elever var af anden etnisk herkomst, tog man bare tilskuddet. Her handler det jo faktisk om at sige, at de skoler, hvor vi ved at børnene er udsatte, aktivt skal bevise, at de arbejder med god integration. Det synes jeg faktisk er ret fornuftigt.
    Men der er også nogle ting, der bekymrer mig – f.eks. den debat om grundloven, der har været i dag, som jeg gerne vil undersøge nærmere, så man får det lavet på en måde, der er ordentlig for friskolerne at arbejde med.
    Så lad os arbejde videre med det, og så må vi se, hvor det bærer hen.
    ","15:25","Jacob Mark"
"299"," 15:25
    
      Alex Ahrendtsen (DF","
    Spørgeren.
    ","15:25","Christian Juhl"
"300"," 15:26
    
      Tredje næstformand (Christian Juhl","
    Tak for at have læst, hvad der egentlig står i beslutningsforslaget. Da vi skrev det her beslutningsforslag, satte vi os to opgaver, nemlig at det skulle overholde grundloven, og at det skulle overholde menneskerettighedskonventionen. Hvorfor gjorde vi det? For at hjælpe bl.a. regeringen, men så sandelig også Socialdemokraterne, som er optaget af det her spørgsmål. Derfor er det jo selvfølgelig så ærgerligt, at regeringen ikke har grebet den gren, vi har rakt dem. Men til gengæld har SF gjort det, og vi glæder os til det fortsatte arbejde i udvalgsbehandlingen. Tak for det.
    ","15:26","Alex Ahrendtsen"
"301"," 15:26
    
      Anni Matthiesen (V","
    Fru Anni Matthiesen.
    ","15:26","Christian Juhl"
"302"," 15:26
    
      Tredje næstformand (Christian Juhl","
    Tak. Jeg vil egentlig bare sådan lidt af nysgerrighed spørge ind til det, som SF's ordfører har været inde omkring. Bl.a. nævner SF's ordfører – jeg tror faktisk, det er, i forbindelse med at ordføreren stiller et spørgsmål – at man måske godt kunne tænke sig en anden form for økonomisk model. Kunne ordføreren prøve at uddybe det lidt nærmere?
    ","15:26","Anni Matthiesen"
"303"," 15:26
    
      Jacob Mark (SF","
    Ordføreren.
    ","15:26","Christian Juhl"
"304"," 15:27
    
      Tredje næstformand (Christian Juhl","
    Som jeg sagde, er det et mål for SF, at vi har blandede folkeskoler, privatskoler og friskoler i Danmark. Det gælder sådan set, både når det handler om, hvor børnene kommer fra, deres baggrund, deres kultur, men også at børn, der har forældre med en kort videregående uddannelse eller ingen uddannelse, mødes med børn, der har forældre med en lang videregående uddannelse; at børn, der kommer fra, ja, i min familie ville vi sige underklassen, møder børn med forældre, der har rigtig mange penge. For jeg tror, det er noget af det, der gør Danmark unikt – at man mødes på tværs.
    Jeg har lige været i USA. Der vokser man op i hver sin lille boble: Så lever kineserne her, og så lever italienerne her, og så lever mexicanerne her. Noget af det, som har gjort Danmark unikt, er, at vi mødes på tværs af kultur og klasse og uddannelsesbaggrund. Det kunne jeg godt tænke mig at man kunne lave et tilskudssystem der bidrager mere til.
    ","15:27","Jacob Mark"
"305"," 15:27
    
      Anni Matthiesen (V","
    Spørgeren.
    ","15:27","Christian Juhl"
"306"," 15:28
    
      Tredje næstformand (Christian Juhl","
    Det betyder egentlig, som jeg hører hr. Jacob Mark, at man er parat til også at sætte forældrenes frie skolevalg over styr. Altså, man er egentlig parat til at gå så vidt, at forældrene jo så formentlig også vil komme til at skulle køre rigtig langt for at få børnene i skole eller for den sags skyld passet. Dermed er man jo egentlig parat til på en eller anden måde at droppe forældrenes ret til at kunne vælge en skole, som de måske synes passer bedst til deres barn.
    ","15:28","Anni Matthiesen"
"307"," 15:28
    
      Jacob Mark (SF","
    Ordføreren.
    ","15:28","Christian Juhl"
"308"," 15:29
    
      Tredje næstformand (Christian Juhl","
    Det er jo en større debat om det frie skolevalg. Jeg mener ikke nødvendigvis, at det, at man ændrer tilskudssystemet, vil betyde, at der bliver længere for forældrene. Det vil betyde, at nogle af de skoler, der har mange børn med forældre, der er meget velhavende, vil få mindre i tilskud, og skoler, der har mange udsatte børn, vil få mere. Det vil også betyde, at de skoler, der  eventuelt ikke løfter integrationen, ikke vil få tilskud. Hvorfor skulle vi give tilskud til nogen, der bidrager til at skade integrationen?
    I forhold til det frie skolevalg er det rigtigt, at jeg faktisk gerne vil diskutere, om vi skal begrænse det frie skolevalg lidt. For typisk er sådan, at det frie skolevalg kun er frit for de elever, der er mobile, og de mobile elever er ofte dem, der kommer fra familier, der er ressourcestærke. Det er ikke så frit for de elever, der ikke er mobile, og som alligevel kun lige kan bevæge sig hen til den nærmeste skole, fordi deres forældre ikke kan køre dem; de har måske engang råd til offentlig transport.
    ","15:29","Jacob Mark"
"309"," 15:29
    (Ordfører)
    
      Brigitte Klintskov Jerkel (KF","
    Mange tak til hr. Jacob Mark, og velkommen til fru Brigitte Klintskov Jerkel fra Konservative Folkeparti.
    ","15:29","Christian Juhl"
"310"," 15:30
    
      Tredje næstformand (Christian Juhl","
    Tak. Jeg vil gerne starte med at slå fast, at Det Konservative Folkeparti deler Dansk Folkepartis ønske om at få sat en stopper for friskoler, der modarbejder integrationen i Danmark. De skoler, som modtager statstilskud, skal leve op til at drive en skole på et demokratisk grundlag, som lever op til friskolelovens krav om frihed og folkestyre. Derfor har vi også været med til at stramme op i forhold til tilsynet med de frie grundskoler, hvor der bl.a. også indgår en godkendelsesordning for nye grundskoler, som skal sikre, at nye skoler fra start af lever op til friskolelovens krav om frihed og folkestyre. De stramninger, som vi har været med til at beslutte, ser ud til at virke, da flere skoler allerede nu har fået frataget statstilskuddet, og der er yderligere nogle skoler, som er under skærpet tilsyn.
    Det Konservative Folkeparti ser med stor alvor på skoler, som ikke lever op til loven. Dem skal vi være konsekvente over for, men det skal gøres inden for rammerne af grundloven og de internationale konventioner. Derfor kan vi ikke støtte beslutningsforslaget her.
    ","15:30","Brigitte Klintskov Jerkel"
"311"," 15:30
    
      Alex Ahrendtsen (DF","
    Tak for det. Der er en kort bemærkning fra hr. Alex Ahrendtsen.
    ","15:30","Christian Juhl"
"312"," 15:30
    
      Tredje næstformand (Christian Juhl","
    Vores vurdering er, at det lever op til grundloven og konventionen. Hvis det nu viser sig, at det også er ministeriets vurdering, når de der spørgsmål, som ministeriet har rejst, er afklaret og bekræfter det, er Det Konservative Folkeparti så rede til at støtte beslutningsforslaget?
    ","15:30","Alex Ahrendtsen"
"313"," 15:30
    
      Brigitte Klintskov Jerkel (KF","
    Ordføreren.
    ","15:30","Christian Juhl"
"314"," 15:32
    
      Tredje næstformand (Christian Juhl","
    I Det Konservative Folkeparti er vi optaget af, at den fælles aftale, som vi lige har indgået og lige har behandlet her i Folketingssalen den 15. marts, nu får lov til at virke i praksis. Med den har vi strammet tilsynet på skolerne. Vi har strammet op i forhold til godkendelsesproceduren ved start af friskoler, og vi er selvfølgelig optaget af at holde øje med, at det nu kommer til at virke i praksis.
    Derudover er vi optaget af at sikre bedre integration, og derfor har vi jo også været med til det her udspil om parallelsamfund og sikring af bedre integration i dagtilbud og skoler, som vi i øjeblikket forhandler. Det er noget af det, som vi er meget optaget af. Og så er vi selvfølgelig optaget af, at den lov, vi vedtager herinde, bliver overholdt, og at det i modsat fald vil få konsekvenser.
    ","15:32","Brigitte Klintskov Jerkel"
"315"," 15:32
    
      Alex Ahrendtsen (DF","
    Spørgeren.
    ","15:32","Christian Juhl"
"316"," 15:32
    
      Tredje næstformand (Christian Juhl","
    Men det, jeg spurgte om, var, om Det Konservative Folkeparti er rede til at støtte beslutningsforslaget, hvis det viser sig, at det lever op til både grundloven og konventionen, sådan som vi i Dansk Folkeparti vurderer det.
    ","15:32","Alex Ahrendtsen"
"317"," 15:32
    
      Brigitte Klintskov Jerkel (KF","
    Ordføreren.
    ","15:32","Christian Juhl"
"318"," 15:32
    
      Tredje næstformand (Christian Juhl","
    Jeg kan forstå, at der er flere vurderinger af det notat, som er kommet fra Justitsministeriet. Der er flere, der læser og tolker det på forskellig vis. Men når vi får et notat, som siger, at beslutningsforslaget rejser væsentlige spørgsmål i forhold til grundlovens § 70 og Den Europæiske Menneskerettighedskonvention, er det ikke noget, som vi kan stemme for.
    ","15:32","Brigitte Klintskov Jerkel"
"319"," 15:32
    
      Mattias Tesfaye (S","
    Hr. Mattias Tesfaye.
    ","15:32","Christian Juhl"
"320"," 15:33
    
      Tredje næstformand (Christian Juhl","
    Jeg synes egentlig, at Dansk Folkepartis ordfører har fat i noget centralt her. Nu er det jo i sidste ende Højesteret og Den Europæiske Menneskerettighedsdomstol, der skal afgøre, om det er mest strid med grundloven og Den Europæiske Menneskerettighedskonvention, men det er jo en god skik herinde, synes jeg, at vi beder Justitsministeriet om en juridisk vurdering, før vi vedtager noget lovgivning. Derfor synes jeg også, det er helt rimeligt, at der ligger det her notat. Nu må vi jo så få afklaret, hvad det er for nogle svar, der er på de væsentlige spørgsmål, som Justitsministeriet henviser til. Det må vi bruge udvalgsbehandlingen til. Det er derfor, at vi har en udvalgsbehandling. Men hvis udvalgsbehandlingen viser, at beslutningsforslaget er inden for rammerne af grundloven og konventionen, hvis det er Justitsministeriets vurdering – ikke deres dom, men deres vurdering – kan Det Konservative Folkeparti så støtte beslutningsforslaget? Det er vel et rimeligt spørgsmål at stille.
    ","15:33","Mattias Tesfaye"
"321"," 15:33
    
      Brigitte Klintskov Jerkel (KF","
    Ordføreren.
    ","15:33","Christian Juhl"
"322"," 15:34
    
      Tredje næstformand (Christian Juhl","
    Som jeg svarede hr. Alex Ahrendtsen lige før, er vi optaget af, at den aftale, som vi rent faktisk lige har behandlet her i Folketingssalen, nemlig den 15. marts – det er ikke mere end lige 3 uger siden – får lov til at virke. I den aftale har vi jo strammet op på tilsynet, og vi har strammet godkendelsesreglerne for oprettelse af friskoler. Jeg synes, det er god skik at være tro mod den aftale, vi nu har lavet, og at den selvfølgelig skal have lov til at virke i praksis.
    ","15:34","Brigitte Klintskov Jerkel"
"323"," 15:34
    
      Mattias Tesfaye (S","
    Spørgeren.
    ","15:34","Christian Juhl"
"324"," 15:35
    
      Tredje næstformand (Christian Juhl","
    Det er jeg meget enig i, og jeg tror faktisk også, at de skærpede tilsynsregler, vi har aftalt, kommer til at virke i praksis, men de kommer til at virke, i forhold til om friskolerne leve op til kravet om frihed og folkestyre. Det fortæller intet om, hvorvidt skolerne samtidig kommer til enten at understøtte eller undergrave integrationen. Vores vurdering er, at de nuværende friskoleregler, selv om friskolerne lever op til alle kravene om frihed og folkestyre, alligevel undergraver integrationen. Derfor mener jeg ikke, det er rimeligt at koble det her beslutningsforslag til den aftale om skærpet tilsyn. Det er to forskellige ting.
    Det forslag, som Dansk Folkeparti har fremsat, handler om, at selv om de lever op til friheds- og folkestyrekravet, selv om de står snorlige og underviser i Hal Koch fra morgen til aften, vil vi alligevel stille et krav om, at de skal påvise, at de understøtter integrationen, hvis de har mere end 50 pct. børn med udenlandsk baggrund. Derfor er det vel uanset den aftale om det skærpede tilsyn rimeligt at spørge Det Konservative Folkeparti: Kan Det Konservative Folkeparti støtte det her beslutningsforslag, hvis det er inden for rammerne af grundloven og Den Europæiske Menneskerettighedskonvention?
    ","15:35","Mattias Tesfaye"
"325"," 15:35
    
      Brigitte Klintskov Jerkel (KF","
    Ordføreren.
    ","15:35","Christian Juhl"
"326"," 15:36
    
      Tredje næstformand (Christian Juhl","
    Det kan jo kun blive en gentagelse af de svar, jeg har givet. Altså, vi er optaget af at sikre bedre integration. Vi er optaget af, at skolerne er med til at fremme integrationen. Derfor har vi været med til at skærpe tilsynet, og i det tilsyn, som Styrelsen for Undervisning og Kvalitet er med til at lave, ligger der jo også, at de på den måde holder øje med, om skolerne også er med til at sikre en god integration.
    ","15:36","Brigitte Klintskov Jerkel"
"327"," 15:36
    
      Jacob Mark (SF","
    Tak til fru Brigitte Klintskov Jerkel. Er der en til kort bemærkning? Undskyld, hr. Jacob Mark har også en kort bemærkning. Værsgo, hr. Jacob Mark.
    ","15:36","Christian Juhl"
"328"," 15:36
    
      Tredje næstformand (Christian Juhl","
    Tak for det. Og beklager, at det var lige på falderebet, men jeg bliver bare nødt til at sige, at i lovgivningen ligger der frihed og folkestyre-kravet, altså at friskolerne og privatskolerne skal leve op til frihed og folkestyre, og det er det, man kan lave tilsyn på. Og det er rigtig godt, at vi har fået styrket tilsynet med, at man skal leve op til frihed og folkestyre-kravet.
    Men vil ordføreren anerkende, at der i frihed og folkestyre-kravet ikke ligger, at skolerne skal arbejde med at sikre god integration? Det ligger der ikke i det. Er ordføreren enig i det?
    ","15:36","Jacob Mark"
"329"," 15:36
    
      Brigitte Klintskov Jerkel (KF","
    Ordføreren.
    ","15:36","Christian Juhl"
"330"," 15:37
    
      Tredje næstformand (Christian Juhl","
    Jeg er enig i, at der i ordet frihed og folkestyre-krav ikke ligger integration. Men idet man går ud og laver tilsyn med, hvordan man driver skolerne i forhold til økonomi, i forhold til undervisningsmaterialer og de ting, som de fører tilsyn med, kan man jo sige, at hvis ikke de ligesom lever op til de regler, som vi har fastsat, og underviser med f.eks. undervisningsmateriale, som ikke ligger i loven, så lever de jo ikke op til at være med til at sikre en god integration. Så det ligger jo i det, men ikke i de ord.
    ","15:37","Brigitte Klintskov Jerkel"
"331"," 15:37
    
      Jacob Mark (SF","
    Spørgeren.
    ","15:37","Christian Juhl"
"332"," 15:38
    
      Tredje næstformand (Christian Juhl","
    Ja, altså, det, der ligger i frihed og folkestyre, er hverken undervisningsmateriale eller den måde, lærerne underviser på. Så det handler ikke om god integration; altså, det gør det bare ikke. Så derfor kunne jeg godt tænke mig at høre ordføreren om noget. For jeg tænker, at ordførerens parti også er interesseret i, at vi får integreret folk bedre og sørger for, at folk mødes på tværs. Jeg kunne godt tænke mig at høre ordførerens bud på, hvad man så skal gøre. Altså, hvad skal man gøre, for at de her børn bliver integreret i det danske samfund, og for at sikre, at det sker?
    ","15:38","Jacob Mark"
"333"," 15:38
    
      Brigitte Klintskov Jerkel (KF","
    Ordføreren.
    ","15:38","Christian Juhl"
"334"," 15:38
    
      Tredje næstformand (Christian Juhl","
    Det er jo netop noget af det, som ligger i det udspil, som Det Konservative Folkeparti har været med til at lave sammen med regeringen, om vores parallelsamfundsstrategi. Og det er jo faktisk noget af det, vi sidder og forhandler i øjeblikket, og som vi også skal senere i dag ovre i Undervisningsministeriet. Det er jo netop at være med til, at vi sikrer en god integration, at vi sikrer, at børnene lærer sproget og eleverne kan dansk i skolen og på den måde kan indgå i det danske samfund.
    ","15:38","Brigitte Klintskov Jerkel"
"335"," 15:39
    (Ordfører for forslagsstillerne)
    
      Alex Ahrendtsen (DF","
    Nu prøver jeg forsigtigt igen at sige tusind tak til fru Brigitte Klintskov Jerkel. Der er nemlig ikke flere korte bemærkninger, og så har jeg den store fornøjelse at byde velkommen til ordføreren for forslagsstillerne, hr. Alex Ahrendtsen fra Dansk Folkeparti.
    ","15:39","Christian Juhl"
"336"," 15:48
    
      Tredje næstformand (Christian Juhl","
    Tak, formand. Jeg har den store fornøjelse at forsøge at konkludere og svare på de mange indvendinger, der har været til dette beslutningsforslag. Og mens talerpulten kører op, finder jeg lige mine papirer. Tak for debatten. Jeg synes, den har været utrolig spændende og levende. Jeg vil begynde med at rose to ordførere, som jo virkelig har læst beslutningsforslaget og de ord, som det er skrevet med, og det er hr. Mattias Tesfaye fra Socialdemokratiet og hr. Jacob Mark fra SF. Socialdemokratiet siger ja, SF siger måske, hvis der kan arbejdes med det i udvalget, og det er vi jo kun glade for. Så har beslutningsforslaget jo sin oprindelse hos Socialdemokratiet, som ikke rigtig kunne gøre sig færdige med at få det fremsat. Det har vi så gjort. Vi stillede os den opgave, at det skulle holde sig inden for konventionerne og inden for grundloven, for det, vi gerne vil, er jo at få et bredt flertal og få regeringen bag forslaget. Det er mig en gåde, at regeringen ikke har kunnet sige ja til dette forslag.
    Hvad handler det så om? Jeg bliver nødt til lige at gentage det, for der er blevet læst en hel masse ind i forslaget. Det handler om friskoler, hvor 50 pct. eller flere af eleverne har en udenlandsk baggrund. Disse skoler skal kunne dokumentere, at de ikke modarbejder integrationen. Det er det, forslaget handler om. De skal kunne dokumentere det. Altså skal de leve op til nogle kriterier. Der er allerede i dag kriterier, som friskolerne skal leve op til. Nu lægger vi så et integrationskriterium ind. Lever de op til det, har de fortsat tilskuddet, og ikke nok med det: De skoler, hvor der er mindre end 50 pct., bliver ikke berørt af det. Det er det, man kalder indirekte forskelsbehandling, og det må man godt have i Danmark. Grundloven tillader det, konventionen tillader det, og Menneskerettighedsdomstolen tillader det også, hvis den indirekte forskelsbehandling er saglig og proportional.
    Det er jo der, det for alvor bliver spændende. Det, der f.eks. handler om proportionalitet, er jo, om der i en elevsammensætning er en overrepræsentation af elever fra udsatte boligområder. Det står der i beslutningsforslaget. Det er bl.a. også baggrunden for ghettoplanen. Regeringen har jo fremlagt sin ghettoplan. Den er lang, og den er også god langt hen ad vejen. På side 25 har regeringen jo foreslået, at der i daginstitutioner højst må være 30 pct. børn med en udenlandsk baggrund, og det gælder både for de offentlige og for de private. Er der så en forskel til vores forslag? Den eneste forskel er jo, at vi er mere rummelige. Vi går faktisk op til 50 pct. Det er en indirekte saglig og proportional forskelsbehandling, som regeringen har i sin ghettoplan, og som derfor er lovlig. Vi har gjort det på samme måde.
    Der er jo en lang række gode argumenter for B 68. Man kunne jo sagtens lave et forslag, der skulle vise, at alle friskoler ikke modarbejder integrationen, men det ville være absurd, for hvis der er skoler med 95 pct. elever med dansk baggrund, skal de så leve op til det? Nej, man skal udvælge de skoler, der har en reel udfordring. Det er en saglig, proportional vurdering. Så oplister B 68 også nogle kriterier, og der kan komme andre kriterier. Vi kan i udvalgsbehandlingen diskutere, om de er saglige. Hvis vi nu målrettede det her krav direkte mod muslimske friskoler, ville det være direkte diskrimination. Det er derfor, vi har forsøgt at finde et kriterium, der afgrænser de problematiske skoler, så vi rammer de skoler, der har udfordringer, og friholder dem, der ikke har.
    Kl. 15:44
    Så vil jeg også bare gøre opmærksom på, at man i Norge er gået skridtet videre. Der har man i praksis afvist en række muslimske friskoler. Når man kan i Norge, ville man også her kunne gøre, hvad vi har foreslået i B 68, for det er langt mindre omfattende end det, man har gjort i Norge. Så vil jeg også bare sige, at der er en lang række konkrete sager, som bl.a. dokumentaren »Moskeerne bag sløret« har afsløret, om de muslimske friskoler, der viser, at der er et meget konkret problem. Vi har mange tilsynssager både om almindeligt tilsyn og skærpet tilsyn med muslimske friskoler. Jeg tror, at omkring halvdelen af de sager, der er, omhandler muslimske friskoler. Det er også en saglig begrundelse.
    Det er derfor, at det undrer mig, at regeringen i sin iver for at sige nej til dette forslag henviser til Justitsministeriets notat. For Justitsministeriets notat er virkelig interessant. Det siger ingen steder, kære Venstre, kære Liberal Alliance, kære Konservative, kære regering, at beslutningsforslaget er i strid med grundloven eller i strid med konventionerne. Det står ingen steder. Der står til gengæld, at forslaget rejser nogle spørgsmål på grund af nogle forskellige forhold. De spørgsmål kunne regeringen jo få besvaret, hvis de havde sagt ja til beslutningsforslaget.
    Så jeg er egentlig ret skuffet over, at regeringen ikke er med på det her. Vi har jo hidtil haft et fortrinligt samarbejde med ministeren. Jeg ved ikke, om det er Venstre, der har hevet i håndbremsen – det kan godt lyde sådan på debatten i dag – men jeg synes egentlig, det er ret beskæmmende. Sidst vi havde en sag om friskoler i salen, fik Socialdemokratiet skældud af undertegnede, og i dag vil jeg altså gerne skælde Venstre ud. Jeg synes simpelt hen, det er for slapt. Ordføreren svarer ikke på de spørgsmål om ghettoplanen og den parallelitet, der er til vores beslutningsforslag. Ordføreren tager ikke hensyn til, at indirekte diskrimination er lovlig, så længe den er saglig og proportional. Det er ganske enkelt for dårligt af et stort, regeringsbærende parti som Venstre. Det er ikke godt nok, vil jeg sige til fru Anni Matthiesen. Der skal bedre argumenter på bordet, hvis vi skal tage jer alvorligt i disse sager.
    Derfor er det jo en glæde for mig, at hr. Jacob Mark og SF sammen med Socialdemokratiet er villige til at gå ind i en politisk drøftelse i udvalgsbehandlingen, og jeg håber meget på, at vi kan finde en model, som vi alle kan se os i. Skulle det så bevirke, at regeringen synes, det kunne være fornuftigt at snakke med os, så er vi også villige til det. Det kræver selvfølgelig, at Venstre kommer ned fra den høje hest og tager imod den hånd, SF egentlig har rakt frem i dag. Om det sker, skal jeg ikke kunne sige, men at det er nødvendigt, viser tingenes tilstand på friskoleområdet jo med al tydelighed. Med disse ord vil jeg takke for debatten. Det har været meget spændende og selvfølgelig også oplysende, og der har været nogle overraskelser undervejs, især fra hr. Jacob Mark, som jeg endnu en gang gerne vil takke for den åbenhed, han har vist. Med disse ord vil jeg slutte for denne omgang.
    ","15:48","Alex Ahrendtsen"
"337"," 15:48
    
      Anni Matthiesen (V","
    Det udløste en kort bemærkning fra fru Anni Matthiesen. Værsgo.
    ","15:48","Christian Juhl"
"338"," 15:49
    
      Tredje næstformand (Christian Juhl","
    Tak. Jeg syntes jo, at ordføreren selv lagde op til, at jeg selvfølgelig også var nødt til at tage ordet. Jeg kan jo i hvert fald starte med at sige, at Venstre ikke har hevet i nogen håndbremse; ordføreren fik det næsten til at lyde, som om Venstre havde gjort det. Altså, regeringen står samlet om det her. Det håber jeg også at ordføreren fik med, bl.a. i ministerens tale.
    Noget af det, jeg godt kunne tænke mig at spørge lidt interesseret ind til, er, om der slet ikke er noget i det notat, vi har fået fra Justitsministeriet, som giver Dansk Folkepartis ordfører nogen bekymringer.
    ","15:49","Anni Matthiesen"
"339"," 15:49
    
      Alex Ahrendtsen (DF","
    Ordføreren.
    ","15:49","Christian Juhl"
"340"," 15:49
    
      Tredje næstformand (Christian Juhl","
    Det er jo selvfølgelig ærgerligt, at det er en samlet regering, der står bag afvisningen. Det gør mig bare endnu mere bekymret.
    Med hensyn til Justitsministeriets notat vil jeg sige: Jo, man skal altid lytte til jurister og især Justitsministeriets jurister, når de siger, at der er væsentlige spørgsmål. Men de spørgsmål skal vi jo så have besvaret. Det betyder egentlig bare, at juristerne siger: Vi kan godt håndtere det her, men der er nogle ting, vi skal have svaret på, inden den er inden for skiven. Der kunne regeringen jo bare have sagt: Det er et fint beslutningsforslag, I har, men juristerne har lige hejst nogle flag. De ting skal vi have ordnet, og kan vi få styr på dem, så kører det. Det har regeringen ikke gjort, og det har ordføreren heller ikke gjort, og det er derfor, at det er beskæmmende for især Venstre, som jeg synes har været noget nølende i dag.
    ","15:49","Alex Ahrendtsen"
"341"," 15:49
    
      Anni Matthiesen (V","
    Spørgeren.
    ","15:49","Christian Juhl"
"342"," 15:50
    
      Tredje næstformand (Christian Juhl","
    Jeg kunne egentlig godt her som mit sidste spørgsmål tænke mig at få ordføreren til at forklare mig, hvordan ordføreren ser på begrebet væsentlige spørgsmål. Det kan måske være, at man nogle gange tolker ordene forskelligt. Jeg kunne egentlig godt tænke mig at høre Dansk Folkepartis beskrivelse af væsentlige spørgsmål.
    ","15:50","Anni Matthiesen"
"343"," 15:50
    
      Alex Ahrendtsen (DF","
    Ordføreren.
    ","15:50","Christian Juhl"
"344"," 15:51
    
      Tredje næstformand (Christian Juhl","
    Altså, nu er det Justitsministeriets jurister, der har benyttet ordene væsentlige spørgsmål, og derfor er det jo oplagt, at ordføreren stiller det spørgsmål til Justitsministeriet: Hvad betyder væsentlige spørgsmål? Hvad ligger der i det ordvalg? Og kan det løses?
    Jeg hæfter mig bare ved, at der ingen steder står, at det strider mod grundloven eller mod konventionen – ingen steder – og derfor er der et politisk rum for handling, hvilket både Socialdemokratiet og SF har anerkendt.
    ","15:51","Alex Ahrendtsen"
"345"," 15:51
    Forhandling
    
      Tredje næstformand (Christian Juhl","
    Mange tak til hr. Alex Ahrendtsen for dagens indsats.
    Er der flere, som ønsker ordet til dette punkt?
    Det er der ikke, så forhandlingen er slut.
    Jeg foreslår, at forslaget henvises til Undervisningsudvalget. Og hvis ikke nogen af jer gør indsigelse, betragter jeg det som vedtaget.
    Det er vedtaget.
    Det næste punkt på dagsordenen er:
    
      3) 1. behandling af lovforslag nr. L 180:
    
    
      Forslag til lov om ændring af lov om ændring af udlændingeloven. (Midlertidig beskyttelsesstatus for visse udlændinge samt afvisning af realitetsbehandling af asylansøgninger, når ansøgeren har opnået beskyttelse i et andet EU-land m.v.). (Ophævelse af revisionsbestemmelse).
    
    Af udlændinge- og integrationsministeren (Inger Støjberg).
    (Fremsættelse 14.03.2018).
    ","15:51","Christian Juhl"
"346"," 15:51
    (Ordfører)
    
      Mattias Tesfaye (S","
    Forhandlingen er åbnet. Og den første ordfører, der får ordet, er hr. Mattias Tesfaye fra Socialdemokratiet. Værsgo.
    ","15:51","Christian Juhl"
"347"," 15:52
    
      Tredje næstformand (Christian Juhl","
    Mange tak. Vi skal i dag diskutere den midlertidige beskyttelsesstatus for flygtninge, som daværende justitsminister Mette Frederiksen fik vedtaget i februar 2015. Det har været en god ordning, som siden er blevet udbygget, altså siden folketingsvalget. I Socialdemokratiet har vi derfor ikke nogen problemer med at støtte det her lovforslag, som grundlæggende betyder, at de eksisterende regler kan fortsætte.
    Det her lille lovforslag kommer næppe til at betyde alverden i den sammenhæng, men eftersom ministeren er forpligtet til at fremsætte forslaget om ændring af reglerne, skal der ikke lyde nogen kritik for det herfra.
    Med de ord kan vi støtte forslaget, altså sådan at vores egen politik kan få lov til at fortsætte.
    ","15:52","Mattias Tesfaye"
"348"," 15:52
    (Ordfører)
    
      Martin Henriksen (DF","
    Tak til hr. Mattias Tesfaye. Der er ikke nogen korte bemærkninger. Vi byder velkommen til hr. Martin Henriksen, Dansk Folkeparti.
    ","15:52","Christian Juhl"
"349"," 15:53
    
      Tredje næstformand (Christian Juhl","
    Tak for det. Jeg kan gøre det ganske kort. Det er Dansk Folkepartis opfattelse, at loven i store træk fungerer efter hensigten, hvorfor vi også støtter det lovforslag, som ligger her, og som jo dybest set lægger op til, at man ophæver revisionsbestemmelsen og viderefører de paragraffer, som allerede er i lovgivningen i dag.
    Loven har jo bl.a. skabt øget mulighed for at hjemsende herboende udlændinge med flygtningestatus, og det skulle vi jo gerne have meget mere af. Så vi støtter lovforslaget med en opfordring til ministeren om at gøre endnu mere for at sørge for, at herboende udlændinge med flygtningestatus og deres familiemedlemmer bliver sendt tilbage til deres oprindelsesland.
    ","15:53","Martin Henriksen"
"350"," 15:53
    (Ordfører)
    
      Marcus Knuth (V","
    Heller ikke hr. Martin Henriksens indlæg fremkaldte korte bemærkninger, så vi byder velkommen til hr. Marcus Knuth fra Venstre, Danmarks liberale parti.
    ","15:53","Christian Juhl"
