"","time","name","chairman","id","party","academic","education_fill","text","agenda","statement_number"
"420",15H 56M 0S,"Holger K. Nielsen",FALSE,"33","(SF)",TRUE,"Academic Eduction","
    Vi kan have forskellige meninger om, hvorvidt den danske krigsdeltagelse har hjulpet i forhold til terrorbekæmpelse. Efter min mening har den ikke hjulpet særlig meget – terrorismen er ikke bekæmpet i Mellemøsten. Det kan vi have forskellige meninger om.
    Men vi kan da ikke have forskellige meninger om, at den selv samme krigsdeltagelse skaber flygtninge. Det er der, jeg siger: Hvorfor vil man så ikke tage konsekvensen af krigsdeltagelsen og så sige, at, okay vi er taget ned for at bekæmpe nogle terrorister – efter vores mening har det været forkert, men okay, det har der været flertal for – men når vi gør det, er det da også vores moralske pligt at samle op i forhold til de mennesker, der kommer på flugt på grund af den selv samme krigsdeltagelse.
    ",NA,97
"421",15H 56M 0S,"Marcus Knuth",FALSE,"15790","(V)",FALSE,"No Academic Eduction","
    Jamen der er jeg lodret uenig med hr. Holger K. Nielsen. Danmarks deltagelse, den internationale deltagelse i kampen mod Islamisk Stat med blod, sved og tårer, ikke mindst for primært lokale grupperinger på jorden, som har hjulpet med i kampen mod Islamisk Stat, har jo ført til en situation, hvor Islamisk Stat er på alvorlig retræte, hvor kæmpe områder nu er ryddet for Islamisk Stat i et sådan omfang, at vi her i Folketinget begynder at tale om, om det er på tide, at vi inden for en overskuelig tidshorisont kan begynde at sende folk tilbage til de områder. Det vil sige, at vi nu taler om at sende folk, når der forhåbentlig kommer lidt mere styr på situationen, tilbage til Syrien. Og så anklager hr. Holger K. Nielsen os for at skabe flygtningestrømme.
    Selvfølgelig har der været flygtningestrømme, fordi der har været en forfærdelig borgerkrig i Syrien, men hvis vi intet havde gjort, så risikerede vi jo, at Islamisk Stat stadig væk sad på størstedelen af Syrien og en stor del af Irak.
    ",NA,99
"422",15H 57M 0S,"Finn Sørensen",FALSE,"87","(EL)",FALSE,"No Academic Eduction","
    Tak. Ordførerens indlæg var lidt den samme melodi, som vi også hørte i går: Man støtter skam kvotesystemet, man vil bare ikke tage imod nogen kvoteflygtninge. Det findes der et meget præcist ord for, som ordføreren selv har brugt imod andre, men lad nu bare det ligge.
    Det, jeg gerne vil spørge til, er, om jeg egentlig har forstået det her lovforslag fuldstændig rigtigt. Er det rigtigt forstået, at den virkelige årsag til, at man har formuleret lovforslaget, som man har, er, at det giver mulighed for at fortsætte det såkaldt midlertidige stop for at tage kvoteflygtninge til evig tid, uden at ministeren skal ned og snakke med Folketinget om det? Samtidig har man sørget for at binde en kommende regering, sådan at den netop ikke kan hæve loftet for kvoteflygtninge, uden at den skal ned og diskutere det med Folketinget. Er det rigtigt forstået, at det egentlig er selve mekanikken i det her lovforslag?
    ",NA,101
"423",15H 57M 0S,"Marcus Knuth",FALSE,"15790","(V)",FALSE,"No Academic Eduction","
    Jamen i forhold til at stille antallet af kvoteflygtninge i bero har vi gjort det meget klart, hvorfor vi gør det. Det er, fordi der er kommet så mange ind ad bagdøren, altså spontane asylansøgere, at vi ikke mener, det er ansvarligt over for det danske samfund at øge integrationsbyrden lige nu. Det stop kan man jo så håndtere på forskellige måder. Vi vælger at sige: Fremover gør vi systemet lidt smidigere ved at lægge beslutningen over til ministeren. Så hvis det er et spørgsmål om smidighed, sagde jeg det sådan set også i min ordførertale.
    ",NA,103
"424",15H 57M 0S,"Finn Sørensen",FALSE,"87","(EL)",FALSE,"No Academic Eduction","
    Mange tak. Ja, ja, smidighed kan man jo så også kalde det, så jeg tager det som en bekræftelse af, at jeg har forstået det fuldstændig rigtigt. Formålet med det her lovforslag er at sætte Folketinget uden for indflydelse på spørgsmålet om det midlertidige stop. Det kan fortsætte i al evighed med den samme begrundelse, som ordføreren og ordførerens kampfæller i Socialdemokratiet bruger, nemlig at lige nu kan vi ikke tage nogen, fordi vi får for mange fra andre sider. Det behøver man ikke mere diskutere med Folketinget. Samtidig har man bundet en kommende socialdemokratisk regering på hænder og fødder. Hvis det skulle være sådan, at den kunne føle sig udsat for et pres fra Enhedslisten, Alternativet og De Radikale til at tage imod flere kvoteflygtninge, så skal man ned og diskutere med Venstre og Dansk Folkeparti, før man kan det.
    Så vil jeg da bare ønske ordføreren tillykke med, at han har fået Socialdemokratiet til at levere de afgørende stemmer for sådan et, synes jeg, skændigt brud på vores internationale forpligtelser – vores forpligtelse til at tage imod nogle af de mest udsatte flygtninge i verden. Så tillykke, og tak for kaffe.
    ",NA,105
"425",15H 57M 0S,"Marcus Knuth",FALSE,"15790","(V)",FALSE,"No Academic Eduction","
    For det første er Folketinget ikke sat ud af spillet i det her. Det er netop derfor, vi debatterer det lige nu. For det andet har vi lavet et rigtig, rigtig fint lovforslag, der gør det meget nemmere for ministeren hæve eller sænke antallet af kvoteflygtninge inden for en ramme på 500 efter nogle parametre, som giver rigtig, rigtig god mening. Hvordan går det med integrationen? Hvor mange spontane asylansøgere er der kommet på det seneste? Og der handler det altså om at værne om det danske samfund, for vi i Venstre siger, at antallet betyder noget. Vi kan ikke bare tage et uanet antal.
    Derudover har vi for at kunne have fleksibilitet i forhold til eventuelle fremtidige internationale forhandlinger åbnet op for den mulighed, at i enkelttilfælde i forbindelse med en aftale, der har til formål at begrænse flygtningetilstrømningen, kan vi lave en enkelt undtagelse. Jeg synes, det hele giver rigtig, rigtig god mening.
    ",NA,107
"426",15H 58M 0S,"Christian Juhl",FALSE,"39","(EL)",FALSE,"No Academic Eduction","
    Tak. Jeg vil gerne sige tak til hr. Holger K. Nielsen, fordi han netop har ramt hovedet på sømmet på problemet. Det er ganske utidigt at kalde Alternativet for hyklere, når det er regeringen, der ikke kan indse, at deres egne handlinger faktisk genererer flere og flere flygtninge. Dinosaurerne døde som bekendt af for meget panser og for lidt hjerne, og det er den samme sygdom, som politisk præger den her regering. De tror, at de kan redde hele verden med militære aktioner, men hver gang man laver en militær intervention, så skaber man også en ufattelig masse problemer, og når man samtidig ikke har øje for, at man skal bruge de andre ikkemilitære løsninger, så er det, det går galt, og så øges flygtningestrømmene. Hvorfor kan ordføreren ikke indse, at han med sin politik selv er med til at skabe flere flygtninge på den her klode i stedet for færre flygtninge, og at vi dermed har et dobbelt ansvar? Der er både det humanitære ansvar for at tage os af flygtninge objektivt set, men også det, vi selv har skabt af skader rundtomkring, har vi en forpligtelse til at rette op på.
    ",NA,109
"427",15H 58M 0S,"Marcus Knuth",FALSE,"15790","(V)",FALSE,"No Academic Eduction","
    Jeg ved næsten ikke, hvad jeg skal svare til det spørgsmål. Alle og enhver, der læser nyhederne, kan se, at den indsats, vi har imod Islamisk Stat, hjælper. Den hjælper massivt. Islamisk Stat havde sat sig på godt halvdelen af Syrien og hele det nordlige Irak, og de er nu på massiv retræte på grund af en international koalition, som virker, på grund af en indsats på jorden, som virker, og så anklager ordføreren Danmark for at være med til at gøre problemet større. Vi er med til at løse problemet, og jeg håber inderligt – inderligt – at vi inden for en overskuelig fremtid kommer endnu længere frem, således at vi kan begynde at sende folk, der er kommet til Danmark og har fået midlertidig beskyttelse, tilbage til Syrien. Det er jo det, der er hele målet.
    ",NA,111
"428",15H 58M 0S,"Christian Juhl",FALSE,"39","(EL)",FALSE,"No Academic Eduction","
    Ja, jeg kender godt målet med regeringens indsats, men den vil mislykkes, fordi man ikke indbefatter nødhjælp, udviklingsbistand og ikkemilitær konfliktløsning i sin værktøjskasse. Alene det faktum, at nærområderne ikke får de penge, de skal have, betyder jo et øget pres på Europa. Men FN har kun ca. 60 pct. af de penge, der skal bruges til flygtningelejrene omkring Syrien, og det er flere år i træk, vi har fået den besked. Alligevel reagerer de rige lande ikke på det faktum, og derfor kommer der selvfølgelig et større pres på Europa, hvad angår flygtningene. Det viser netop, at det er ikke er tilfældet, at den der snak om, at militæret kan løse problemerne, virker.
    ",NA,113
"429",15H 58M 0S,"Marcus Knuth",FALSE,"15790","(V)",FALSE,"No Academic Eduction","
    Jamen det er jo simpelt hen lodret forkert. Det her er et emne, som jeg tager meget, meget personligt. Jeg har brugt et helt år på at arbejde med den danske Syrienindsats. Jeg har siddet i Tyrkiet en del af tiden nede ved den syriske grænse og set, hvad den danske støtte til Syrien virkelig er, og det er i forhold til en bred vifte af humanitære områder, ikkekrigsmæssige områder, opbygning af retssamfund inde i Syrien, samarbejde med ngo'er, samarbejde med en bred vifte af organisationer, også inde i Syrien, der gør en kæmpe, kæmpe indsats for at stabilisere nogle af de magtvakuummer, der stadig væk er i nogle områder i Syrien, og heldigvis er det nu et stigende antal områder, som er under de demokratiske styrkers indflydelse. Så man kan ikke sige, at Danmark ikke gør noget. Danmark er et foregangsland i forhold til rigtig, rigtig mange lande, som yder en indsats ved at give støtte til FN, men vi har en bred vifte af særdeles effektive og velmenende bilaterale programmer i området. Så det, ordføreren siger, er ganske enkelt forkert. Når man kigger på effekten af den samlede indsats på tværs af det militære og ikkemilitære og stabiliseringssmidler, så kan man jo se, at det har bidraget til den meget, meget positive situation, vi har i det nordlige Syrien lige nu, hvor Islamisk Stat er i alvorlig tilbagegang.
    ",NA,115
"430",15H 59M 0S,"René Gade",FALSE,"15786","(ALT)",NA,"249","
    I Alternativet har vi altid sagt, at vi også gerne vil bekæmpe terrororganisationerne, vi også gerne vil bekæmpe ISIL. Vi har bare efterlyst en langsigtet plan. Den langsigtede plan indeholder jo netop alt det, som også bekæmper ISIS, og det er nødhjælp, det er opbygning af politisk infrastruktur, det er alt det, vi i Danmark har en tradition for også at være rigtig gode til. Vi har kæmpe respekt for den indsats, som det danske militær har ydet, men det værste, vi kan gøre som politikere, er det, som jeg hører ordføreren stå og gøre lige nu, nemlig at fortælle, at hvis man ikke ønsker at bekrige ISIS på den måde, vi gør det i dag, så løser man ikke problemet, og dermed også sagt, at hvis vi bekriger ISIS på den måde, vi gør i dag, så løser vi problemet. Det er simpelt hen så forkert som noget.
    Hvis vi kigger tilbage på historien, tror jeg ikke, der er ret mange eksempler på eller ret meget empiri, der viser, at vi har skabt et mere trygt eller stabilt verdenssamfund med de interventioner, vi har deltaget i fra dansk side. Jeg har tit været i tvivl, om det var det rigtige at gøre, når vi var med, og har ofte sagt ja i starten og tænkt, at det var en god idé. Men nu står vi bare og kigger på et samfund, hvor vi oplever massive flygtningestrømme bl.a. på grund af klimakrisen og bl.a. på grund af den intervention, vi har været med til. Det er ikke vores skyld, at vi har problemerne, men vi må tage et medansvar for, at det ikke er noget, der har løst de problemer, der er. Så hvordan kan ordføreren sige, det er hyklerisk at mene, at vi skal hjælpe de flygtninge, der bl.a. er blevet flygtninge på grund af det, vi har været med til?
    ",NA,117
"431",16H 0M 0S,"Marcus Knuth",FALSE,"15790","(V)",FALSE,"No Academic Eduction","
    Lad mig gøre det fuldstændig klokkeklart: Det, jeg siger er hyklerisk, er, at fru Josephine Fock fra Alternativet det ene øjeblik siger, at vi ikke gør noget internationalt, samtidig med at Alternativet kort forinden siger, at de er imod vores støtte til en udvidelse af indsatsen mod Islamisk Stat. Det er det, der er det hykleriske.
    I forhold til det konkrete, hvorvidt det, vi gør, hjælper eller ej, synes jeg, at ordføreren i stedet for, at jeg står her og kommer med mine synspunkter, skal høre de mennesker, der strømmer tilbage til Mosul, til områderne omkring Raqqa, til det nordlige Syrien, hvorvidt vores indsats har hjulpet eller ej, hvorvidt Islamisk Stat står stærkere eller svagere i dag end for et halvt, et helt eller 2 år siden.
    ",NA,119
"432",16H 0M 0S,"René Gade",FALSE,"15786","(ALT)",NA,"249","
    Den kræftbyld, som ordføreren talte om før, som vi har været med til at bekæmpe dernede, er jeg helt enig i er blevet bekæmpet. Jeg har ofte haft lyst til som freds- og forsvarsordfører, da jeg var det, at sige ja til nogle af de her indsatser, fordi jeg allerinderst inde virkelig mente, at det var det rigtige at bekæmpe dem, også med våben. Men vi skal jo have en langsigtet plan, hvilket jeg har efterlyst utallige gange, og vi kan bare ikke se den endnu, vi kan ikke se, hvad der skal ske i området efterfølgende. Det er jo ikke bare ISIS, det er jo et destabiliseret område gennem mange, mange årtier, hvor vi igen kigger og så tænker: Nu bomber vi os til freden. Det har vi ikke noget som helst bevis for virker. Så når vi i Alternativet siger nej til at sige nej til flygtninge, er det, fordi vi mener, at vi gennem internationale indsatser, der ikke kun involverer bomber, faktisk løser problemerne. Det siger jeg ikke Venstre ikke også er enig i, men jeg efterlyser bare en anerkendelse af, at der ikke kun er én løsning til freden.
    ",NA,121
"433",16H 2M 0S,"Marcus Knuth",FALSE,"15790","(V)",FALSE,"No Academic Eduction","
    Jeg er bare glad for, at vi udvikler vores indsats løbende. Vi kan se, hvad der virker. Og ud fra den dialog, vi har, bl.a. med vores internationale samarbejdspartnere, kigger vi på, hvad det er, der skal til til de næste skridt, og det er jo bl.a. derfor, vi udvider vores støtte til indsatsen mod Islamisk Stat. Det er jo så primært i forhold til træningsmissionen i Al Anbar i Irak. Men vi har jo en løbende dialog med vores internationale partnere, og tingene går den rigtige vej. Så jeg har svært ved at se, hvorfor man skal være så kritisk, når tingene går så massivt den rigtige vej, som de gør.
    ",NA,123
"434",16H 2M 0S,"Peter Kofod Poulsen",FALSE,"15763","(DF)",FALSE,"No Academic Eduction","
    Tak for det. Den 9. september udtalte udlændingeministeren til Ritzau, og jeg citerer:
    »Der er bygget et loft ind på 500 kvoteflygtninge per år i lovforslaget. Det eneste, der kan ændre på det, er, hvis regeringen kan overtale et flertal i Folketinget til at tage flere end de 500.«
    Hvad har ændret sig siden sidst? Hvad har ændret sig, siden regeringen har udtalt det her? Set udefra ser det ud, som om at på ydersiden forsøger udlændingeministeren og regeringen at sige, at vi er utrolig hårde, og på indersiden kommer man så med et lovforslag om det her, som man lægger i Folketingssalen, hvor der jo lige præcis ikke er spørgsmål om, at Folketinget skal spørges, hvis man vil gøre noget ekstraordinært og øge den her kvote. Så lad mig bare spørge: Hvad er sket, siden udlændingeministeren sagde det her, og hvad er problemet fra regeringens side i at spørge Folketinget om den her sag?
    ",NA,125
"435",16H 5M 0S,"Marcus Knuth",FALSE,"15790","(V)",FALSE,"No Academic Eduction","
    Jeg mener, at jeg har svaret på det spørgsmål to gange til ordførerens kollegaer i Dansk Folkeparti, men det er jo soleklart, at det her er noget, som kun vil kunne hæves i en enkelt situation og som del af en international aftale, der skal begrænse tilstrømningen. Jeg har det sådan, at det overordnede for os er det overordnede antal, der kommer hertil, og hvis vi kan indgå en aftale, der bidrager til en begrænsning af tilstrømningen, er det positivt for f.eks. vores statsminister at have det manøvrerum, hvis det er sådan, at han sidder i en international forhandling, at have den beføjelse. Der har jeg fuld tiltro til, at vores statsminister vil kunne håndtere den opgave, og samtidig lad os sige, at der kommer et regeringsskifte, hvor man ønsker decideret at hæve det overordnede loft, men det kan man ikke gøre uden at gå igennem Folketinget. Så jeg er ked af, hvis jeg gentager mit svar igen og igen, men jeg synes nu sådan set, at det også står rigtig, rigtig klart i lovforslaget.
    ",NA,127
"436",16H 5M 0S,"Peter Kofod Poulsen",FALSE,"15763","(DF)",FALSE,"No Academic Eduction","
    Det synes jeg ikke, fordi i lovforslaget står der jo lige præcis ikke i et enkelt tilfælde, som ordføreren fremhæver her. Der står jo ikke i et enkelt tilfælde, og jeg må bare konstatere, at regeringen jo må have utrolig høj tillid til, at eventuelt kommende udlændingeministre, det kunne være fru Zenia Stampe, det kunne også være andre, ikke har lyst til at hæve det her loft. Den tillid har vi bare ikke i Dansk Folkeparti, og jeg synes, at det er utrolig betænkeligt, at Venstre vil ud ad den her vej. Jeg vil bare spørge igen: Hvad har ændret sig? Hvorfor har regeringen skiftet holdning, siden udlændingeministeren talte med Ritzau den 9. september?
    ",NA,129
"437",16H 5M 0S,"Marcus Knuth",FALSE,"15790","(V)",FALSE,"No Academic Eduction","
    Så lad mig læse det helt klart op. Ordlyden er: i en helt særlig situation i forbindelse med en international aftale indgået med det formål at begrænse flygtningestrømmen. Jeg synes ikke, at det kan blive meget mere klart. Jeg gentager mig selv igen og igen, men jeg synes da, at det er fint, hvis det er sådan, at vi står i en situation – nu brugte ordføreren fra Socialdemokratiet eksemplet med Tyrkietaftalen, som jo mere eller mindre har reduceret antallet af migranter og flygtninge, der kommer via den rute med rundt regnet 90 pct. Så hvis vi i fremtiden kan stå i en situation, hvor vi kan indgå en international aftale, der virkelig bidrager til at begrænse flygtningetilstrømningen, er det da rart, at vi har noget manøvrerum til at lave en enkelt aftale, men – jeg siger det igen og igen – en egentlig hævelse af loftet på 500 vil skulle gå igennem Folketinget.
    ",NA,131
"438",16H 5M 0S,"Zenia Stampe",FALSE,"191","(RV)",TRUE,"Academic Eduction","
    Det var da bare, skal jeg lige starte med at sige, rigtig dejligt at høre Venstres ordfører indrømme, at det er Tyrkietaftalen, der måske er den stærkeste faktor, med hensyn til hvorfor vi har fået færre spontane asylansøgere i Danmark; det er sjældent, vi hører den indrømmelse.
    Jeg skal spørge, hvad hr. Marcus Knuth og Venstre mener om FN's kvotesystem. Hvad mener Venstre og hr. Marcus Knuth om princippet om, at verdens lande tager et ansvar for at tage nogle af de allermest sårbare flygtninge ud af lejrene, altså dem, som ikke kan klare sig i lejrene, dem, som ikke selv kan rejse til andre lande, bl.a. Europa? Hvad mener hr. Marcus Knuth og Venstre om det system?
    ",NA,133
"439",16H 6M 0S,"Marcus Knuth",FALSE,"15790","(V)",FALSE,"No Academic Eduction","
    Lad mig først og fremmest lige gøre det soleklart, hvad det var, jeg mente før omkring Tyrkietaftalen. Tyrkietaftalen har bidraget til en markant reduktion af dem, der er kommet via den rute til Europa som helhed. Når man kigger på, hvorfor vores asylpolitik har været så særdeles effektiv, kan man se, at der har været et markant fald i antallet af asylansøgere, der er kommet til Danmark versus til landene omkring os, og det er ikke på grund af Tyrkietaftalen, for Tyrkietaftalen har bidraget til en reduktion i antallet, der kommer til Europa som helhed.
    I forhold til kvotesystemet læser jeg gerne hele min tale op igen, men jeg har sagt: Vi støtter op om kvotesystemet, men så længe der kommer så mange ind ad bagdøren, som der har gjort de seneste år – op mod 30.000 – og så længe vi har de massive integrationsproblemer, som vi har lige nu, så er tiden ikke til også at lukke folk ind ad hoveddøren. Når vi får styr på bagdøren, og når vi får styr på integrationen, jamen så ser vi kvotesystemet som den rigtige måde at håndtere flygtninge på.
    ",NA,135
"440",16H 6M 0S,"Zenia Stampe",FALSE,"191","(RV)",TRUE,"Academic Eduction","
    Der forstod jeg ikke. Hele den første del af ordførerens indlæg handlede om, at nu var antallet af asylansøgere meget lavere i Danmark end i andre lande. Den anden del handlede så om, at så længe vi ikke har styr på det, skal vi ikke tage kvoteflygtninge.
    Men det, jeg egentlig gerne vil spørge om, er: Hvis man er for et system, hvor alle bidrager, måske også endnu flere, tror hr. Marcus Knuth så, at det er befordrende for det system, at et land som Danmark, som efter ordførerens eget udsagn jo egentlig har fået styr på det og har fået nedbragt antallet af asylansøgere markant, ikke tager kvoteflygtninge? Tror ordføreren, at det får de andre lande til at være mere solidariske og tage flere flygtninge, altså når et land som Danmark undergraver det solidariske system? Tror hr. Marcus Knuth virkelig, at det får flere lande til at tage imod flere flygtninge?
    ",NA,137
"441",16H 7M 0S,"Marcus Knuth",FALSE,"15790","(V)",FALSE,"No Academic Eduction","
    Jeg er rigtig, rigtig glad for, at det er lykkedes os at reducere antallet af asylansøgere til Danmark så markant, som vi har gjort det, men det er jo ikke det samme som at sige, at vi ikke har nogen integrationsproblemer. De rundt regnet 30.000 mennesker, der er kommet hertil over de seneste par år, er jo ikke integreret. Vi har jo massive integrationsproblemer. Så at sige, at bare fordi vi har reduceret antallet af asylansøgere eller været med til at reducere antallet af asylansøgere, skal vi åbne op for kvoteflygtninge, er meget, meget naivt, fordi vi stadig væk har de enorme integrationsproblemer, som vi har. Og det er jo derfor, at vi tager flere parametre med i det her lovforslag, ikke bare antallet af spontane asylansøgere.
    Så taler fru Zenia Stampe om, hvad det vil gøre ved vores internationale samarbejde. Jamen jeg ville da have forståelse for det, hvis svenskerne siger: Ved I hvad, vi gør faktisk det samme, fordi vi har så store integrationsproblemer. Hvis der er lande, som har store integrationsproblemer, ville jeg da have forståelse for det. Der er så andre lande, der ikke har det. Jamen det må da være op til det enkelte land. Jeg går ind for, at vi lever i en verden, hvor vi har nationalstater, der er i stand til at træffe egne beslutninger.
    ",NA,139
"442",16H 7M 0S,"Josephine Fock",FALSE,"15783","(ALT)",FALSE,"No Academic Eduction","
    Tak. Jeg synes, det er en trist dag, fordi vi er i færd med at vedtage det her stop for kvoteflygtninge. Jeg synes heller ikke, at det harmonerer med den udenrigspolitiske strategi, som regeringen har lavet juni i år, hvor regeringen lige præcis understreger betydningen af et stærkt internationalt engagement og bl.a. peger på FN som en vigtig aktør i forhold til at komme med svar på migrationsudfordringen. Og der står bl.a. i den udenrigspolitiske strategi, og nu citerer jeg, at internationale organisationer som EU, NATO, FN og WTO er kommet under pres, og at det gør det vanskeligere at opbygge international konsensus og tackle de globale udfordringer.
    En anden ting, som jeg jo synes er ejendommeligt, er, at statsministeren i september 2016 underskrev The New York Declaration, hvor man også pegede på, at kvoteflygtningesystemet og genbosætningsmuligheder var altafgørende. Så kan man jo så diskutere, hvem der er hyklere, med henvisning til den tidligere ordførers indlæg.
    Jeg synes, det er en trist dag, og jeg synes, at det er ærgerligt, at Socialdemokratiet er det parti, der lægger de afgørende stemmer til det her. Det undrer mig, at Socialdemokratiet ikke vil være med til at sende det til fornyet udvalgsbehandling. Det lykkedes den socialdemokratiske ordfører at påpege over for Folketinget, at vi åbenbart ikke havde fulgt med, fordi den her mulighed for at tage imod det, man kalder for Twenty or More, altså de særligt behandlingskrævende kvoteflygtninge, havde man skam diskuteret, og det var der jo ikke opbakning til, så det ændringsforslag kunne man ikke lave.
    Men jeg er jo nødt til at påpege, at i de bemærkninger, som Socialdemokratiet har skrevet ind i betænkningen, skriver man, at der bør kunne findes en løsning, som ikke nødvendigvis skal være den samme som for den store gruppe af kvoteflygtninge, altså der bør kunne findes en løsning for de her særligt behandlingskrævende kvoteflygtninge. Men det, som Socialdemokratiet skriver i deres vedtagelsestekst fra i går, er jo, at Socialdemokratiet opfordrer regeringen til allerede fra 2018 at genoptage modtagelsen af de særlige behandlingskrævende kvoteflygtninge – altså allerede fra 2018 skal vi genoptage modtagelsen. Det kan jeg jo kun bakke op om. Og det var derfor, vi gerne ville have haft mulighed for at diskutere udformningen af et ændringsforslag i udvalget.
    Så synes vi jo, at det er ærgerligt, at Socialdemokratiet ikke har brugt sin magt, i og med at Socialdemokratiet er enig i det overordnede formål med lovforslaget, nemlig at man kan afbryde modtagelsen af kvoteflygtninge, til helt konkret at få skrevet den her særlige bestemmelse om kvoteflygtninge ind i lovforslaget.
    Det var mere for også at præcisere, hvorfor jeg valgte at gå på talerstolen nu her.
    ",NA,141
"443",16H 8M 0S,"Marcus Knuth",FALSE,"15790","(V)",FALSE,"No Academic Eduction","
    Tak. Jeg vil sige, at jeg er rigtig glad for, at fru Josephine Fock er gået på talerstolen, så jeg kan spørge ind til det, som jeg nævnte i min tale tidligere, for i går blev jeg rigtig, rigtig ked af det, da ordføreren lagde op til, at Danmark ikke gør nok internationalt. Vi kan være uenige om, at det, vi gør, er det rigtige, men er ordføreren enig i, at Danmark gør rigtig, rigtig meget, og at Danmark er et af de førende lande i verden, når det kommer til at hjælpe internationalt?
    Så kan det godt være, at ordføreren mener, at man skulle vægte de ting, vi gør, anderledes, men er ordføreren enig i, at Danmark er blandt verdens førende, når det kommer til indsatsen ude i konfliktzoner, når det kommer til at hjælpe mennesker i nød?
    ",NA,143
"444",16H 8M 0S,"Josephine Fock",FALSE,"15783","(ALT)",FALSE,"No Academic Eduction","
    Tak for spørgsmålet. Det er næsten en gentagelse af det spørgsmål, jeg også fik i går, så jeg beklager, hvis svaret måske også bliver en gentagelse. Jeg bekræftede også ordføreren i i går, at vi gør rigtig, rigtig meget – og jeg roste også alle dem, der er derude. Jeg er helt enig i, at alle, både humanitært udsendte og de soldater, vi har sendt ud, gør det bedste, de kan. De gør en god indsats alle sammen, det tror jeg ikke vi kan være uenige om.
    Men det, vi kan blive uenige om, er, at vi nu er med til at underminere FN's kvoteflygtningesystem. Jeg synes jo, det er bekymrende, at FN's flygtningehøjkommissariat, UNHCR, skriver, at det her er særdeles problematisk – og så bliver vi nødt til at lytte.
    ",NA,145
"445",16H 11M 0S,"Marcus Knuth",FALSE,"15790","(V)",FALSE,"No Academic Eduction","
    Tak. Ordføreren sagde også i går, at når det kommer til spørgsmålet om kvoteflygtninge – og som jeg husker det, var ordførerens formulering noget i stil med: så ønsker mange af dem, der hjælper til derude, at vi skal fortsætte med at tage kvoteflygtninge. Hvem er det præcist, ordføreren har fået det her billede af? Er det soldaterne på al Assad-basen? Eller hvem er det, der har givet ordføreren det indtryk, at der er rigtig, rigtig mange af dem, der hjælper i f.eks. nærområderne, f.eks. vores soldater, åbenbart har den indstilling, at det, som flertallet i Folketinget ønsker at gøre, altså netop at tage en pause fra kvoteflygtningesystemet, er forkert?
    ",NA,147
"446",16H 11M 0S,"Josephine Fock",FALSE,"15783","(ALT)",FALSE,"No Academic Eduction","
    Jeg har ikke hørt én eneste hjælpeorganisation tale for, at vi skulle nedlægge kvotesystemet. Jeg har ikke hørt én eneste hjælpeorganisation, som er vant til at arbejde med de her mennesker også lokalt i nærområderne, sige, at det er en god idé, at Danmark nu stopper for modtagelse af kvoteflygtninge. Jeg har ikke hørt nogen som helst sige, at vi skal stoppe også for den gruppe, som Socialdemokratiet plæderer for at vi bør kunne tage, nemlig de helt særlig behandlingskrævende. Det har jeg ikke hørt nogen bakke op om at vi skal stoppe for.
    ",NA,149
"447",16H 12M 0S,"Mattias Tesfaye",FALSE,"15770","(S)",FALSE,"No Academic Eduction","
    Jamen vi har jo haft den her diskussion ad nogle omgange, og jeg synes, at der hver gang bliver skabt en stemning af, at Danmark ikke løfter sit ansvar. Og der synes jeg jo, det er vigtigt lige at påpege, at vi i år og sidste år har givet rekordstore bidrag til den humanitære indsats, som ydes i nærområderne. Og det har vi, fordi vi har fået nedbragt antallet af spontane asylansøgere. Det er det, der gør det muligt at overføre pengene til den humanitære bistand.
    Jeg skal bare høre, om Alternativet egentlig ikke synes, det er positivt, at for hver asylansøger, der ikke træder ind over den danske grænse og siger: Asyl, er vi i stand til at hjælpe mange flere mennesker i nærområderne.
    ",NA,151
"448",16H 13M 0S,"Josephine Fock",FALSE,"15783","(ALT)",FALSE,"No Academic Eduction","
    Det er fuldstændig korrekt. Den der diskussion har vi haft. Her synes jeg jo igen, det er vigtigt for mig at præcisere, at FN påpeger, at vi har 1,2 millioner flygtninge i 2018, som vil have et presserende behov for at blive genbosat som kvoteflygtning, og den kamp melder Danmark sig så ud af – nu er kamp i citationstegn. Vi vælger her at sige, at vi ikke kan modtage flere kvoteflygtninge, og det synes jeg er problematisk, når FN beder om hjælp til det.
    ",NA,153
"449",16H 14M 0S,"Mattias Tesfaye",FALSE,"15770","(S)",FALSE,"No Academic Eduction","
    Jamen det har jeg forstået at Alternativet mener, men det, jeg egentlig er interesseret i at finde ud af, er, om Alternativet synes, det er en god mekanisme, vi har i Danmark, nemlig at der er en sammenhæng mellem, hvor mange penge vi bruger på den humanitære bistand, og hvor mange asylansøgere der kommer her til Danmark; og at vi altså i det omfang, vi er i stand til at begrænse den spontane asylansøgning og bruge færre penge på asylsagsbehandling i Danmark, så også er i stand til at bruge flere penge i nærområderne. Synes Alternativet, det er en god mekanisme, at vi tvinges til at prioritere, hvordan vi hjælper flest og bedst, eller ville Alternativet helst have, at der ikke var den mekanisme?
    ",NA,155
