"","V1","V2","time","name"
"220"," 14:17
    
      Undervisningsministeren (Merete Riisager","
    Værsgo, ministeren.
    ","14:17","Pia Kjærsgaard"
"221"," 14:18
    
      Formanden (Pia Kjærsgaard","
    Selvfølgelig er der en forventning til dem, der laver undervisningsmaterialer, om, at de skal stå på mål for sådan helt almindelig ordentlighed, og at det, de siger, skal kunne underbygges. Jeg må da også indrømme, at jeg faktisk har bedt om siderne her og sat mig ind i det, og jeg kom også til at kigge på resten af bogen, for hvad er der egentlig i resten af bogen? Det er da ret interessant. Jeg undrer mig, det vil jeg sige, når jeg ser det. Hvad er det egentlig for en tilgang, man her har? Men jeg vil også bare sige, at jeg også har set masser af andet undervisningsmateriale, som jeg har undret mig over, og det gør ikke, at jeg kommer til at forbyde det, for det er ikke sådan et system, vi har i Danmark – altså, at vi forbyder enkeltdele af undervisningsmaterialet.
    ","14:18","Merete Riisager"
"222"," 14:18
    
      Kenneth Kristensen Berth (DF","
    Spørgeren.
    ","14:18","Pia Kjærsgaard"
"223"," 14:19
    
      Formanden (Pia Kjærsgaard","
    Jeg tror sådan set heller ikke, at vi skal ud i at forbyde noget, men det er jo sådan, at i andre lande har man offentlige myndigheder, der simpelt hen kigger de her ting igennem, inden de bliver godkendt, og jeg kunne da godt forestille mig, at man kunne overveje sådan et system i Danmark. Det er jo klart, at hvis det her var et fuldstændig enkeltstående problem, havde det jo ikke været så alvorligt, som det i virkeligheden er.
    Jeg har også et andet eksempel, hvor man kan læse i en skolebog, at det der med, om Osama bin Laden og al-Qaeda stod bag 11. september, ikke var sådan helt sikkert. Det kunne godt være, at der var nogle andre, der gjorde det, hvilke andre stod så ikke helt klart, men ikke desto mindre synes jeg, at vi har et problem.
    ","14:19","Kenneth Kristensen Berth"
"224"," 14:19
    
      Undervisningsministeren (Merete Riisager","
    Værsgo.
    ","14:19","Pia Kjærsgaard"
"225"," 14:19
    
      Formanden (Pia Kjærsgaard","
    Jeg vil gerne understrege igen, at der er masser af undervisningsmateriale, som jeg ikke personligt er enig i.
    Et andet eksempel var for nylig, hvor vores tidligere kollega  Özlem Cekic skrev en novelle, som – synes jeg – var noget rosenrød i forhold til omskæring af drenge. Det var jeg også med til at diskutere, og jeg sagde også offentligt, at den bog ville jeg ikke anbefale. Sådan kan vi sagtens stå her og have en diskussion, men jeg mener ikke, at vi skal have et curriculum i Danmark, som man har i andre lande, for jeg synes faktisk, at det er nyttigt, at vi står her og diskuterer, hvad der er godt undervisningsmateriale.
    ","14:19","Merete Riisager"
"226"," 14:19
    
      Kenneth Kristensen Berth (DF","
    Værsgo.
    ","14:19","Pia Kjærsgaard"
"227"," 14:20
    
      Formanden (Pia Kjærsgaard","
    Stadig væk synes der jo at være en forskel på, hvordan man behandler skolebøger. Nu har vi den her bog »Radikalisering og terrorisme«, og den kan vi – ministeren og jeg – godt have nogle forbehold over for, og der sker ikke noget i relation til det, men for et par år siden var der jo en anden skolebog, der hed »Os og kristendommen« for 5. klasse, og den blev trukket tilbage fra forlaget Malling Beck, fordi man mente, at den kædede islam og terror sammen. Tænk dog – skulle der være nogen forbindelse, det kan jeg da slet ikke forestille mig. Men bare det, at man antog, at der kunne være en forbindelse var nok til, at den her bog blev pillet af hylderne. Kan ministeren ikke se, at der er meget stor forskel på, hvordan de her ting behandles?
    ","14:20","Kenneth Kristensen Berth"
"228"," 14:20
    
      Undervisningsministeren (Merete Riisager","
    Værsgo.
    ","14:20","Pia Kjærsgaard"
"229"," 14:21
    
      Formanden (Pia Kjærsgaard","
    Nu kender jeg ikke den pågældende sag, og jeg ved ikke, hvem der har trukket den tilbage, men det har jo formentlig været et forlag, fordi det er jo ikke en politisk handling at trække undervisningsmateriale tilbage, og det er det, jeg gerne vil tilbage til. Det system, vi har i Danmark, handler om, at vi har læringsmål, så har vi nogle vejledninger fra ministeriet, men vi har ikke et curriculum, og derfor kan vi sagtens have en diskussion. Den tager jeg gerne, og det gør vi nu, og det skal man også gøre ude på skolerne. Jeg tror, at det faktisk er med til at kvalificere undervisningsmaterialet, at vi har sådan en debat og ikke bare låser det fast i et curriculum. Jeg synes, at det her ser mærkeligt ud, og det synes jeg også at Özlem Cekics novelle gjorde, og jeg vil sikkert finde masser af andet undervisningsmateriale, som fremstår underligt i forhold til, hvad jeg ville mene var godt materiale. Men jeg synes, at det er nyttigt, at vi ikke har et curriculumsystem i Danmark.
    ","14:21","Merete Riisager"
"230"," 14:21
    
      Spm. nr. S 534
    
    12) Til undervisningsministeren af:
    
      Kenneth Kristensen Berth (DF","
    Tak for det.
    Så er der et nyt spørgsmål, og det er også til undervisningsministeren, og det er også af hr. Kenneth Kristensen Berth, Dansk Folkeparti.
    ","14:21","Pia Kjærsgaard"
"232"," 14:21
    
      Kenneth Kristensen Berth (DF","
    Værsgo.
    ","14:21","Kenneth Kristensen Berth"
"233"," 14:21
    
      Formanden (Pia Kjærsgaard","
    Tak for det. Det lyder: Hvilke krav mener ministeren man kan stille til lødigheden af danske undervisningsbøger, der anvendes i undervisningen i folkeskolen og gymnasiet, og mener ministeren, at det er rimeligt, at forfattere til skolebøger politiserer i disse bøger, og hvad mener ministeren der kan gøres for at undgå dette?
    ","14:21","Kenneth Kristensen Berth"
"234"," 14:21
    
      Undervisningsministeren (Merete Riisager","
    Ministeren.
    ","14:21","Pia Kjærsgaard"
"235"," 14:22
    
      Formanden (Pia Kjærsgaard","
    Tak. Det er en opfølgning på det tidligere spørgsmål, som vi lige har behandlet, og som jeg sagde der, synes jeg, det er nyttigt, at vi diskuterer, hvad der er godt undervisningsmateriale. Det skal vi fortløbende gøre. Jeg mener ikke, vi skal have et curriculumsystem i Danmark, for det låser tingene fast, men jeg synes, det er godt og nyttigt, at vi har en diskussion på alle niveauer, lige fra her, hvor vi står i Folketingssalen, til kommuner og ude på skoler, om, hvad det gode undervisningsmateriale er at viderebringe til børn.
    ","14:22","Merete Riisager"
"236"," 14:22
    
      Kenneth Kristensen Berth (DF","
    Værsgo. Spørgeren.
    ","14:22","Pia Kjærsgaard"
"237"," 14:24
    
      Formanden (Pia Kjærsgaard","
    Jeg er da enig i, at det er nyttigt. Men det er jo ikke nyttigt, hvis det ikke fører til noget. Og der går jeg bare igen tilbage til den her sag fra 2015 med »Os og kristendom«. Ifølge en fagpædagog eller fagspecialist på området var den her bog for krarupsk. Så en bog, der er for krarupsk, kan man åbenbart gøre fælles front imod og få forlaget til at trække tilbage og få omskrevet. Det var, som ministeren også antydede, forlaget, der gjorde det – Malling Beck.
    Jeg tror, det var en 60-80 bøger, jeg gennemgik på det her tidspunkt og skrev om og fik hr. Alex Ahrendtsen til at stille spørgsmål om efterfølgende til den daværende undervisningsminister, og jeg har ikke oplevet, at der er nogen, der har trukket de her bøger tilbage. Der er ikke nogen, der har fundet anledning til at trække en bog tilbage, som antyder, at Osama bin Laden ikke var skyld i 11. september. Der er ikke nogen, der har fundet anledning til at trække en bog tilbage, der siger, at Dansk Folkeparti er et fascistisk parti – det er ikke et spørgsmål, om det er det eller ej, det er det bare; en nøgtern konstatering af såkaldt faktiske forhold, som jo er helt ude i hampen for nu at sige det, som det er. Der må ligesom være en eller anden grænse for, hvad man kan tillade sig at skrive i en skolebog, og det synes jeg ikke man kan lade det være op til et forlag at bestemme.
    Jeg synes også, vi står i en situation nu, hvor ministeren – og det skal ministeren have tak for – har sat tommelskruerne på mange islamiske friskoler, bl.a. med baggrund i, hvad det er for en undervisning, de udbyder. Jeg siger ikke, at det er det samme, men jeg siger dog, at hvis en skolebog objektivt skriver og lærer eleverne, at Dansk Folkeparti er et fascistisk parti, så er der altså noget galt. Det håber jeg meget at ministeren er enig med mig i. Derfor synes jeg også, der er grund til, at vi ikke alene har den her debat, men at vi også skriver os bag øret, at der skal gøres noget ved det. For det kan simpelt hen ikke være rigtigt, at vores undervisningsmateriale er så ensidigt venstreorienteret, som tilfældet er.
    ","14:24","Kenneth Kristensen Berth"
"238"," 14:24
    
      Undervisningsministeren (Merete Riisager","
    Ministeren.
    ","14:24","Pia Kjærsgaard"
"239"," 14:25
    
      Formanden (Pia Kjærsgaard","
    Jeg har ikke kendskab til den bog, som ordføreren taler om, hvor der står, at Dansk Folkeparti er et fascistisk parti. Det er jo åbenlyst forkert, og der bør ikke stå noget i en undervisningsbog, som er faktuelt forkert. Altså, sådan bør det være. Uanset hvad det så end er, skal det, der står i et undervisningsmateriale, jo være faktuelt korrekt. Man kan rettelig forvente, at det er sådan. Ordføreren er meget velkommen til at skrive til mig, hvis der stadig væk er undervisningsmateriale, som er faktuelt forkert. Så vil jeg meget gerne se det.
    Men igen: Jeg sidder ikke og udtager bestemt materiale, men jeg synes, det er nyttigt at have den her diskussion, specielt om, hvorvidt noget er faktuelt korrekt. Det bør det være i undervisningsmateriale.
    ","14:25","Merete Riisager"
"240"," 14:25
    
      Kenneth Kristensen Berth (DF","
    Værsgo.
    ","14:25","Pia Kjærsgaard"
"241"," 14:25
    
      Formanden (Pia Kjærsgaard","
    Der kan vi i hvert fald godt blive enige. Ministeren henviste i det forrige svar til skolebestyrelserne og skolebestyrelsernes ansvar i den her forbindelse. Jeg kunne egentlig godt tænke mig at spørge ministeren, hvilket kendskab ministeren har til, hvor meget skolebestyrelser er indblandet i det her spørgsmål. For fra min egen kommune kan jeg i hvert fald sige så meget, at det er de ikke. Der er spørgsmålet om valg af skolebøger stort set kun et anliggende for de lærere, der underviser i faget, og deres kolleger, og det er det. Jeg ville da ønske, at undervisningsministeren så ville slå et slag for, at skolebestyrelserne blev mere involveret i det her, og det vil jeg høre ministeren om ministeren kunne overtales til.
    ","14:25","Kenneth Kristensen Berth"
"242"," 14:25
    
      Undervisningsministeren (Merete Riisager","
    Værsgo.
    ","14:25","Pia Kjærsgaard"
"243"," 14:26
    
      Formanden (Pia Kjærsgaard","
    Det synes jeg da er en interessant tanke. Jeg synes, at skolebestyrelserne skal spille en langt større rolle, end de gør i dag. Jeg synes, de skal blande sig. Jeg har lige lavet en video for Skole og Samfund, hvor jeg opfordrer forældre til at indtræde i skolebestyrelserne, blande sig i debatten og sætte deres præg på den enkelte skole. Så det bør de gøre. Og de skal selvfølgelig også have holdninger til, hvad det er, der sker inde i klasselokalet, og have en dialog med lærere og skoleledelse om det. Jeg synes, det er nyttigt, at der er den dialog lokalt.
    ","14:26","Merete Riisager"
"244"," 14:26
    
      Kenneth Kristensen Berth (DF","
    Spørgeren.
    ","14:26","Pia Kjærsgaard"
"245"," 14:27
    
      Formanden (Pia Kjærsgaard","
    Så kunne jeg godt tænke mig at spørge sådan mere konkret: Hvad er det så, undervisningsministeren vil gøre for at komme dertil? For jeg tror sådan set, at når nu undervisningsministeren siger, at vi ikke skal have det, undervisningsministeren kalder et curriculum – det, som jeg kalder en slags godkendelsesnævn for de her bøger – så skal vi jo have nogle andre til at udfylde opgaven, så det ikke bliver en eller anden skolelærer med sympati for Enhedslisten, eller hvad ved jeg, som sidder og træffer de her beslutninger fuldkommen solo. Så hvad er det, undervisningsministeren vil gøre for at inddrage skolebestyrelserne mere i det her, sådan at det bliver mere klart og mere åbent, hvad det er for et materiale, der bliver undervist i i skolerne?
    ","14:27","Kenneth Kristensen Berth"
"246"," 14:27
    
      Undervisningsministeren (Merete Riisager","
    Ministeren.
    ","14:27","Pia Kjærsgaard"
"247"," 14:27
    
      Formanden (Pia Kjærsgaard","
    Så bliver jeg lige nødt til at korrigere, for jeg kommer ikke til at indføre nogen praksis, som forhindrer en skolelærer fra Enhedslisten i selv at træffe undervisningsmaterialevalg. Så ville vi nok få en helt anden debat her, hvor Liberal Alliance skulle ind og revidere især det materiale, som handler om økonomi, på rigtig mange skoler og uddannelser. Så det kommer vi ikke ud i.
    Men når jeg ønsker at styrke bestyrelserne, skal jeg jo aftale det med en forligskreds. Det kan godt være, at Dansk Folkeparti og Liberal Alliance kan blive enige om, at skolebestyrelserne skulle fylde noget mere, men det er jo så noget, vi må tage i forligskredsen, i forhold til at ændre den tyngde, som de indgår med.
    ","14:27","Merete Riisager"
"248"," 14:27
    
      Spm. nr. S 535
    
    13) Til transport-, bygnings- og boligministeren af:
    
      Kaare Dybvad (S","
    Tak. Spørgsmålet er sluttet.
    Hr. Kaare Dybvad, Socialdemokratiet: spørgsmål til transport-, bygnings- og boligministeren.
    ","14:27","Pia Kjærsgaard"
"250"," 14:27
    
      Kaare Dybvad (S","
    Værsgo for at læse op.
    ","14:27","Kaare Dybvad"
"251"," 14:28
    
      Formanden (Pia Kjærsgaard","
    Mange tak, formand.
    Deler ministeren Socialdemokratiets syn på, at det skal være lettere at sætte kriminelle og utryghedsskabende lejere ud af deres almene bolig, som Socialdemokratiet foreslår i et nyt udlændingeudspil?
    ","14:28","Kaare Dybvad"
"252"," 14:28
    
      Transport-, bygnings- og boligministeren (Ole Birk Olesen","
    Værsgo til ministeren.
    ","14:28","Pia Kjærsgaard"
"253"," 14:30
    
      Formanden (Pia Kjærsgaard","
    Ja, det gør jeg. Jeg har dog svært ved at se den konkrete løsningsmodel fra Socialdemokratiets side, så jeg kan i sagens natur ikke sige, om jeg er enig heri. Jeg tror, at der både er mange danskere og mange folketingspolitikere, der gerne ser, at det bliver lettere at sætte kriminelle utryghedsskabende lejere ud af deres almene bolig. Det er ikke et nyt forslag, Socialdemokratiet har inkluderet i udspillet, det har været drøftet i mange år. Men som hr. Kaare Dybvad nok er klar over, er det ikke så ligetil at løse, fordi det bl.a. omhandler sagsbehandlingstiden ved domstolene og lejerettigheder. Hvis det var ligetil, ville det allerede være sket, f.eks. under den tidligere boligminister fra Socialdemokratiet eller den tidligere justitsminister, der som bekendt i dag er formand for Socialdemokratiet og står bag udspillet.
    I dag er reglerne sådan, at en udlejer efter almenlejeloven har mulighed for at opsige eller ophæve lejeaftalen med en lejer, når lejeren har tilsidesat god skik og orden, og forholdet er af en sådan karakter, at lejerens flytning er påkrævet. For at en lejers adfærd kan berettige til, at lejeaftalen opsiges eller ophæves, skal adfærden have en tilknytning til ejendommen. Forholdet skal dog ikke nødvendigvis være foregået på selve ejendommen, men det skal være af betydning for ejendommen, udlejeren, eller de øvrige lejere. Det er derfor allerede muligt i en vis udstrækning at sætte kriminelle og utryghedsskabende lejere ud af almene boliger i dag.
    Regeringen kommer som bekendt snart med et udspil om bekæmpelse af parallelsamfund. I den forbindelse overvejes der også tiltag, der vil kunne medvirke til, at det bliver lettere at sætte kriminelle lejere ud af deres almene bolig. Detaljerne i forslagene vil jeg ikke komme ind på her, men det vil jeg gerne, når vi kommer med vores parallelsamfundsudspil.
    ","14:30","Ole Birk Olesen"
"254"," 14:30
    
      Kaare Dybvad (S","
    Værsgo til spørgeren.
    ","14:30","Pia Kjærsgaard"
"255"," 14:31
    
      Formanden (Pia Kjærsgaard","
    Tak for det. Jeg blev lidt ked af det lige i starten, da ministeren sagde, at det var meget, meget svært at gøre det her strammere, men jeg blev glad til sidst alligevel, da ministeren sagde, at regeringen alligevel havde en plan for det. Det må jo betyde, at regeringen mestrer det, som alligevel er meget svært. Men ikke desto mindre synes jeg i hvert fald, at vi står i en situation i øjeblikket, hvor det ikke fungerer helt efter hensigten. Vi har haft nogle stramninger i 2014. Så vidt jeg husker blev der lavet nogle opstramninger på det område her. Bl.a. i Korsør har man haft en række sager, hvor der har været meget lange ventetider. Også når folk reelt er blevet bedt om at flytte, bliver de boende i en 3-4 måneder. Hvis det drejer sig om eksempelvis voldskriminalitet, er det jo meget utryghedsskabende at bo ved siden af en voldsforbryder, som reelt er blevet bedt om at flytte, en 3-4 måneder ekstra.
    Hvis ministeren mener, at der skal strammes op på det, og han ikke vil fortælle, hvordan der skal strammes op, vil ministeren så i det mindste ikke kunne være enig med Socialdemokratiet i, at der er en udvikling, der er sket inden for de sidste par år, som alene på de år har gjort det nødvendigt at tage yderligere tiltag?
    ","14:31","Kaare Dybvad"
"256"," 14:31
    
      Transport-, bygnings- og boligministeren (Ole Birk Olesen","
    Værsgo.
    ","14:31","Pia Kjærsgaard"
"257"," 14:31
    
      Formanden (Pia Kjærsgaard","
    Det, der er svært for nogle, f.eks. for en socialdemokratisk regering, kan jo godt være nemmere for nogle andre, f.eks. en borgerlig regering. Det kan vi jo måles på, når vi formentlig i næste uge spiller ud med vores parallelsamfundsudspil. Der kan det måles, om vi har lettere ved at gøre den slags ting, end tidligere socialdemokratiske regeringer, som ikke har gjort noget ved det, har haft.
    ","14:31","Ole Birk Olesen"
"258"," 14:31
    
      Kaare Dybvad (S","
    Så er det spørgeren. Værsgo.
    ","14:31","Pia Kjærsgaard"
"259"," 14:32
    
      Tredje næstformand (Christian Juhl","
    Ja, det afhænger jo af øjnene, der ser. Lige nu ser det jo ikke ud til, at der er så mange af danskerne i hvert fald, der betragter regeringen som nogle, der lykkes særlig godt med det. Men hvis ministeren ikke har tænkt sig at fortælle yderligere om, hvad for nogle tiltag der er, men at der altså er nogle tiltag på vej, så tror jeg ikke, jeg har yderligere spørgsmål til det område her.
    ","14:32","Kaare Dybvad"
"260"," 14:32
    
      Transport-, bygnings- og boligministeren (Ole Birk Olesen","
    Ministeren.
    ","14:32","Christian Juhl"
"261"," 14:32
    
      Tredje næstformand (Christian Juhl","
    Så har jeg ikke yderligere svar!
    ","14:32","Ole Birk Olesen"
"262"," 14:32
    
      Spm. nr. S 536
    
    14) Til transport-, bygnings- og boligministeren af:
    
      Kaare Dybvad (S","
    Tak for det.
    Så går vi over til spørgsmål 14 til transport-, bygnings- og boligministeren, og spørgeren er også hr. Kaare Dybvad fra Socialdemokratiet.
    ","14:32","Christian Juhl"
"264"," 14:32
    
      Kaare Dybvad (S","
    Jeg giver spørgeren ordet til oplæsning. Værsgo.
    ","14:32","Kaare Dybvad"
"265"," 14:32
    
      Tredje næstformand (Christian Juhl","
    Tak for det, formand. Er ministeren enig i Socialdemokratiets ambition om, at ingen boligområder i fremtiden skal have mere end 30 pct. ikkevestlige indvandrere og efterkommere?
    ","14:32","Kaare Dybvad"
"266"," 14:32
    
      Transport-, bygnings- og boligministeren (Ole Birk Olesen","
    Ministeren.
    ","14:32","Christian Juhl"
"267"," 14:34
    
      Tredje næstformand (Christian Juhl","
    Jeg er enig i, at beboersammensætningen skal ændres markant i ghettoområderne. Jeg kan dog ikke i Socialdemokratiets udspil se en model for, hvordan Socialdemokratiet har tænkt sig at nå målet om højst 30 pct. ikkevestlige indvandrere og efterkommere i alle boligområder i Danmark. Så det er vanskeligt at tage stilling til forslaget, som jo indtil videre kun er en løs ambition og ikke udpeger nogen konkrete løsninger, som kan anvendes i virkelighedens verden. Jeg vil dog gerne påpege, at udfordringerne i ghettoområderne er sammensatte og ikke udelukkende handler om, at der er en stor koncentration af ikkevestlige indvandrere og efterkommere. Det handler bl.a. også om tilknytning til arbejdsmarkedet, om kriminalitet og om værdier og normer.
    Et liberalt demokrati som det danske kan rumme forskellige måder at leve på, forskellige overbevisninger, forskellige politiske holdninger, forskellige familietyper, forskellige prioriteter i livet, forskellige religioner. Alt sammen er der plads til i et liberalt demokrati som det danske. Men vi står med et udtalt problem med ghettoområder, hvor mange beboere er på passiv forsørgelse hele deres liv, hvor hårdkogte kriminelle skaber utryghed, hvor en del har religiøse og kulturelle holdninger, som er i opposition til danske principper om demokrati, ligestilling, trosfrihed osv. Det er det, der udgør et parallelsamfund, og det er det, vi skal have gjort op med.
    Men jeg synes, det er en forsimplet måde at anskue udfordringerne i de udsatte boligområder på, når man vælger som Socialdemokratiet udelukkende at se ikkevestlige indvandrere og efterkommere som problemet.
    ","14:34","Ole Birk Olesen"
"268"," 14:34
    
      Kaare Dybvad (S","
    Spørgeren.
    ","14:34","Christian Juhl"
"269"," 14:34
    
      Tredje næstformand (Christian Juhl","
    Jamen tak for den oplæsning. Jeg fik ikke helt fat i, om ministeren mener, at man i boligområder, som har mere end 30 pct. – lad os tage tilfældet med Mjølnerparken, hvor der endda er over 80 pct., der har ikkevestlig baggrund – kan undgå, at sådan et område bliver til et parallelsamfund, hvis man eksempelvis har 80 eller måske 60 pct. med ikkevestlig baggrund? Mener ministeren helt principielt, at det er en udfordring at have for stor en koncentration af sådanne beboere, altså eksempelvis over 30 pct. og op mod 80 pct., som har ikkevestlig baggrund, i forhold til at sikre, at de kan blive en del af det danske samfund på lige fod med alle andre?
    ","14:34","Kaare Dybvad"
"270"," 14:34
    
      Transport-, bygnings- og boligministeren (Ole Birk Olesen","
    Ministeren.
    ","14:34","Christian Juhl"
"271"," 14:35
    
      Tredje næstformand (Christian Juhl","
    Jeg mener, at det i samklang med andre problemer udgør et problem, og jeg mener, at det forstærker de problemer, som der i øvrigt er i sådan nogle områder. Det er klart, at den der med, at der opstår en dem og os-mentalitet, hvor »dem« er dem, der bor uden for boligområdet, som er nogle andre, også kulturelt og udseendemæssigt, og »os« er os, der bor i boligområdet, som er, som vi er, og at man ser sig selv som et isoleret samfund og de andre som et andet samfund. De problemer, det afstedkommer, forstærkes af det forhold, at der er mange med en udenlandsk baggrund i et ghettoområde.
    ","14:35","Ole Birk Olesen"
"272"," 14:35
    
      Kaare Dybvad (S","
    Spørgeren.
    ","14:35","Christian Juhl"
"273"," 14:35
    
      Tredje næstformand (Christian Juhl","
    Jeg spørger, fordi jeg kan blive i tvivl nogle gange. Jeg hører mange sådan liberale stemmer i debatten, som siger, at man ikke må have sådan en målsætning. Men regeringen er jo et stykke hen ad vejen liberal – det indgår i hvert fald i ministerens partinavn. Mener ministeren, at det er legitimt politisk at have en målsætning om ikke at ville have mere end 30 pct. med ikkevestlig baggrund i et boligområde?
    ","14:35","Kaare Dybvad"
"274"," 14:36
    
      Transport-, bygnings- og boligministeren (Ole Birk Olesen","
    Ministeren.
    ","14:36","Christian Juhl"
"275"," 14:36
    
      Tredje næstformand (Christian Juhl","
    Jeg mener, at det er legitimt at have det som en del af de kriterier, som gør, at man udpeger et område til et problemområde, at der er mange med en udenlandsk baggrund, fordi det forstærker problemer, og det afstedkommer også i sig selv problemer. Så det er legitimt at have det som udgangspunkt. Jeg mener, at man ser for isoleret på det, hvis man alene kigger på det som det eneste problem.
    ","14:36","Ole Birk Olesen"
"276"," 14:36
    
      Kaare Dybvad (S","
    Spørgeren.
    ","14:36","Christian Juhl"
"277"," 14:36
    
      Tredje næstformand (Christian Juhl","
    Jamen der er jo så heldigvis heller ikke nogen, der alene kigger på det som det eneste problem. Jeg kan godt blive tvivl her, for det lyder næsten, som om ministeren gør det, at man har en meget stor koncentration, eksempelvis 80 pct. som i Mjølnerparken, til et ud af mange små problemer. Men ville regeringen være interesseret i også rent faktisk at arbejde målrettet for og tage initiativer til at sikre, at man får maksimalt 30 pct. med ikkevestlig baggrund i et boligområde?
    ","14:36","Kaare Dybvad"
"278"," 14:36
    
      Transport-, bygnings- og boligministeren (Ole Birk Olesen","
    Ministeren.
    ","14:36","Christian Juhl"
"279"," 14:37
    
      Tredje næstformand (Christian Juhl","
    Det er svært at forholde sig til et så ukonkret forslag. Hvis Socialdemokratiet kom med et andet helt vildt forslag uden at fortælle, hvordan man nåede det, ville det også være svært at forholde sig til, for alt afhænger jo nogle gange også af midlerne. Hvilke midler vil man bruge? Synes man, at de midler er acceptable for at nå målet? Og når man ikke har lagt midlerne på bordet, kan det være svært at vurdere forslaget.
    Det virker lidt som sådan en vi-vil-gerne-gøre-indtryk-på-nogle-vælgere ved at sige, at man vil rigtig meget, men man har ikke gjort sig umage med at tænke over, hvordan man når målet.
    ","14:37","Ole Birk Olesen"
"280"," 14:37
    
      Spm. nr. S 545
    
    15) Til transport-, bygnings- og boligministeren af:
    
      Bjarne Laustsen (S","
    Tusind tak til hr. Kaare Dybvad for dagens indsats.
    Vi går til spørgsmål 15. Det er også til transport-, bygnings- og boligministeren, og spørgeren er her hr. Bjarne Laustsen fra Socialdemokratiet.
    ","14:37","Christian Juhl"
"282"," 14:37
    
      Bjarne Laustsen (S","
    Værsgo, hr. Bjarne Laustsen.
    ","14:37","Bjarne Laustsen"
"283"," 14:38
    
      Tredje næstformand (Christian Juhl","
    Tusind tak, formand. Spørgsmålet lyder: Er ministeren enig i, at trafikkapaciteten nu er så tæt på at være brugt op i Limfjordstunnelen, at der er behov for at etablere en ny tredje, vestlig Limfjordsforbindelse, og har ministeren en plan B, hvis det ene tunnelrør bryder sammen?
    ","14:38","Bjarne Laustsen"
"284"," 14:38
    
      Transport-, bygnings- og boligministeren (Ole Birk Olesen","
    Ministeren.
    ","14:38","Christian Juhl"
"285"," 14:39
    
      Tredje næstformand (Christian Juhl","
    Tak for spørgsmålet. Jeg er fuldstændig enig i, at der er kapacitetsproblemer omkring Limfjordstunnelen, og kapacitetsproblemerne i tunnelen løses kun for alvor, når vi får realiseret en tredje Limfjordsforbindelse. Det er endvidere sådan, at et stort flertal i Folketinget har peget på Egholmlinjen som den rette løsning på den fremtidige tredje Limfjordsforbindelse. Jeg mener derfor også, at en tredje Limfjordsforbindelse er blandt de vigtige og samfundsøkonomisk fornuftige projekter, vi skal finde finansiering til efter 2020. Det håber jeg at spørgerens eget parti også vil være med til at sikre, og her synes jeg at Socialdemokratiet må melde ud, om partiet vil bruge et muligt råderum på det lidt længere sigt på flere togfondsprojekter, eller om partiet vil følge den linje, som jeg og regeringen har lagt frem, nemlig at det nu er vejenes tur.
    Med hensyn til den anden del af spørgsmålet om, hvorvidt jeg som minister har en plan B, hvis det ene tunnelrør skulle bryde sammen, vil jeg sige følgende: Limfjordstunnelen blev indviet i foråret 1969 og har således eksisteret i snart 50 år, hvilket normalt vurderes at være den halve levetid for et bygværk af denne type. Vejdirektoratets seneste undersøgelse tyder imidlertid på, at tunnelens forventede restlevetid på yderligere 50 år reduceres, hvis der ikke findes nogle tekniske løsninger på de utætheder og sætningsskader, som nu er konstateret.
    Vejdirektoratet foretager løbende en detaljeret registrering af tunnelens bevægelse og sætninger. Endvidere udføres tætningsarbejder en til to gange årligt. Det skal derfor understreges, at der ikke er risiko for, at tunnelen kollapser som følge af revnedannelserne. Derimod er der en risiko for, at skadesudviklingen fortsætter og på et tidspunkt gør det meget dyrt og kompliceret at vedligeholde tunnelen med deraf afledte trafikantgener.
    ","14:39","Ole Birk Olesen"
"286"," 14:39
    
      Bjarne Laustsen (S","
    Spørgeren.
    ","14:39","Christian Juhl"
"287"," 14:41
    
      Tredje næstformand (Christian Juhl","
    Tusind tak for besvarelsen af spørgsmålet. Jeg er glad for, at ministeren anerkender, at der er kapacitetsproblemer, som der er et stort behov for at løse, anerkender, at den nuværende Limfjordenstunnel på grund af de år, den har på bagen, og det, at den faktisk synker 1 cm om året, er sårbar. Hvis bare det ene rør bryder sammen, er der uoverstigelige problemer for trafikken. Jeg er også glad for, at ministeren siger, at der ikke er tvivl om, at Folketinget i det forlig, der er lavet, mener, at der er brug for en tredje, vestlig Limfjordsforbindelse. Det synes jeg det er utrolig vigtigt at få sagt herindefra, når der er nogle, der gerne vil have noget andet, altså at det er det, det drejer sig om, og så må vi se at finde de midler.
    Nu nævner ministeren spørgsmålet om en togforbindelse osv. Jeg mener jo ikke, det ene behøver at udelukke det andet. Jeg kan fortælle ministeren, at vi i mit parti, Socialdemokratiet, hellere vil have velfærd og en ordentlig infrastruktur end skattelettelser, og det er jo et valg, som man foretager. Nu har man lige givet skattelettelser, hvor man kunne have valgt at prioritere pengene til det her område. Så det er jo derfor, at vi prøver at presse på. Hvis jeg nu kan forstå, at ministeren fuldt ud anerkender, at der er en begrænset levetid, at kapaciteten er brugt op, og at der er behov for den, hvornår er det så, vi skal i gang med den der anlægslov?
    ","14:41","Bjarne Laustsen"
"288"," 14:41
    
      Transport-, bygnings- og boligministeren (Ole Birk Olesen","
    Ministeren.
    ","14:41","Christian Juhl"
